fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision
57.467964,65.021164,1,1,11.787274,3.5831513,1,1
-1024.0,65.48823,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.22326,65.11213,1,1,10.774604,3.0854604,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.54473,65.4621,1,1,10.680191,2.8901632,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.45368,65.39402,1,1,11.558882,3.2022016,1,1
56.49069,-1024.0,1,0,14.818952,2.722696,1,1
56.588448,65.72908,1,1,10.814599,3.193494,1,1
57.74182,65.55124,1,1,10.632028,3.2494247,1,1
-1024.0,65.266396,0,1,-1024.0,-1024.0,0,0
56.56015,64.26945,1,1,11.219549,2.6887927,1,1
57.028748,64.58748,1,1,10.031223,2.7473989,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-7.3236203,3.6490545,2,1
-1024.0,65.357254,0,1,10.503734,3.0524535,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.750095,65.20217,1,1,10.701464,3.1312015,1,1
-1024.0,-1024.0,0,0,12.607468,-1024.0,1,0
-1024.0,-1024.0,0,0,10.598201,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.096897,-1024.0,1,0,11.389581,-1024.0,1,0
56.390957,65.45646,1,1,10.854059,2.474595,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.093906,-1024.0,1,0,10.815743,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.04673,0,1,11.12167,3.349771,1,1
-1024.0,65.41299,0,1,11.022113,2.4445572,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.81698,65.11932,1,1,10.478953,2.8104227,1,1
57.098537,65.37667,1,1,11.332291,3.0039089,1,1
55.84764,65.379,1,1,10.30301,3.4587095,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.71092,65.1729,1,1,11.610435,2.7918859,1,1
57.408348,64.96484,1,1,10.993738,2.857803,1,1
-1024.0,65.14707,0,1,10.430973,2.7789373,1,1
57.723915,64.93634,1,1,11.342704,2.7779205,1,1
57.262367,-1024.0,1,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.89757,0,1,11.266321,2.3092074,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.739887,65.3094,1,1,11.18494,3.120149,1,1
56.764553,64.8414,1,1,10.847147,2.452423,1,1
-1024.0,65.26252,0,1,-1024.0,2.85105,0,1
56.344963,65.14741,1,1,11.028887,2.9384642,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.661663,64.806,1,1,10.651702,2.4304752,1,1
57.10012,64.025085,1,1,11.054795,2.7249813,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.27231,65.42521,1,1,11.1687355,2.8214924,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.345886,-1024.0,1,0,11.476027,3.1412024,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.67532,65.637634,1,1,10.554425,3.5032432,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
52.630886,65.09467,3,1,5.592115,2.7502284,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.051273,65.01392,1,1,11.409339,2.805228,1,1
57.353714,65.27216,1,1,11.201503,3.0169032,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
51.083538,64.99847,3,1,6.223999,2.8816626,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.387775,64.97978,1,1,10.980833,3.15573,1,1
57.373127,65.307846,1,1,12.095937,3.0253441,1,1
56.627552,64.95892,1,1,11.369333,2.6381502,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.029312,64.96468,1,1,10.262663,2.5900433,1,1
-1024.0,64.26848,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.95353,65.24333,1,1,10.887788,2.8331351,1,1
57.016464,65.14157,1,1,10.964276,2.5809603,1,1
57.59907,64.66653,1,1,11.125372,1.3634104,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.492874,65.10841,1,1,10.881263,3.211906,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.479824,64.996506,1,1,11.288699,2.3997412,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.068645,65.24621,1,1,10.601846,3.0540364,1,1
56.44824,65.30497,1,1,11.27198,3.0822597,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.713947,65.18952,1,1,10.969548,2.8536267,1,1
56.73407,65.442085,1,1,11.366667,3.3211389,1,1
56.610107,-1024.0,1,0,-1024.0,-1024.0,0,0
57.688896,65.36729,1,1,11.238803,2.9991012,1,1
55.97369,65.033936,1,1,10.075455,2.8814235,1,1
56.938522,65.15905,1,1,11.178777,2.2548654,1,1
-1024.0,-1024.0,0,0,10.52827,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.904205,0,1,11.680126,2.7571785,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.5737,65.05118,1,1,11.161233,2.8592815,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.037422,65.21502,1,1,11.103218,3.0622318,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.2424,64.65566,1,1,11.253408,2.6339033,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.00778,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.299072,65.55775,1,1,10.826426,2.979882,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.580948,-1024.0,1,0,11.159862,-2.5454023,1,2
56.630142,-1024.0,1,0,10.561219,2.398277,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.06956,65.48551,1,1,11.211882,3.0253134,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.419426,65.45424,1,1,10.599335,3.1142807,1,1
-1024.0,64.835175,0,1,10.92851,2.2870145,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.171112,64.808365,1,1,11.490829,2.5429764,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.33786,0,1,11.43249,2.9688363,1,1
56.82464,65.40339,1,1,11.331975,3.1403294,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.98512,0,1,-1024.0,1.6072463,0,1
56.763252,65.215,1,1,11.173673,3.0146403,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.30164,64.94951,1,1,11.208428,2.6613772,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.308674,65.27207,1,1,11.134563,2.853732,1,1
56.539272,65.37767,1,1,11.155072,3.4114776,1,1
-1024.0,64.474815,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.039253,65.134575,1,1,11.586907,2.6231825,1,1
56.90099,65.02032,1,1,11.284098,2.994454,1,1
57.29933,64.57453,1,1,11.317176,2.7368388,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.508423,65.383965,1,1,11.055845,3.0498676,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.40029,65.2436,1,1,11.255725,2.565547,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.23168,0,1,11.137679,2.9877856,1,1
55.549244,65.06602,1,1,11.088109,3.1645944,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.56375,64.75979,1,1,10.966519,2.7849896,1,1
57.5587,65.41786,1,1,11.229717,3.0775256,1,1
57.28583,64.77724,1,1,11.026767,2.487805,1,1
56.78671,65.03502,1,1,11.193754,2.7847393,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.28421,65.62878,1,1,11.192557,3.370895,1,1
-1024.0,64.96236,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.844463,65.1537,1,1,10.895205,2.98276,1,1
56.048237,64.91867,1,1,11.302865,2.920981,1,1
-1024.0,65.202484,0,1,-1024.0,2.7592547,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.445442,64.858864,1,1,10.812995,2.7355628,1,1
-1024.0,65.840775,0,1,10.690746,3.566089,1,1
56.442455,65.56339,1,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.915054,0,1,10.718121,3.1306746,1,1
56.513226,65.170456,1,1,11.202711,2.884625,1,1
56.86903,-1024.0,1,0,10.812349,-1024.0,1,0
-1024.0,65.186195,0,1,-1024.0,10.710399,0,1
57.5222,64.93893,1,1,11.060249,2.6801906,1,1
56.529594,64.62937,1,1,10.743655,2.999789,1,1
57.496334,-1024.0,1,0,10.9412365,-1024.0,1,0
57.86556,-1024.0,1,0,10.219315,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.929607,64.538414,1,1,11.457917,2.436244,1,1
56.87211,64.796776,1,1,10.747166,2.5440953,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.102917,65.51758,1,1,11.059035,3.0342872,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.59493,0,1,10.981585,3.3234344,1,1
57.405796,65.717125,1,1,11.253699,3.1470933,1,1
58.28805,65.51442,1,1,11.261278,3.2375097,1,1
56.131634,65.2833,1,1,11.087346,3.48933,1,1
56.6232,-1024.0,1,0,11.8904705,-1024.0,1,0
-1024.0,64.29391,0,1,14.123583,-1024.0,1,0
56.4636,64.76481,1,1,10.872536,2.969363,1,1
-1024.0,64.9809,0,1,-1024.0,2.6687691,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.45965,65.34398,1,1,11.480589,3.1563392,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.685078,65.60596,1,1,11.205929,3.4775841,1,1
-1024.0,-1024.0,0,0,4.8890166,-1024.0,1,0
56.300236,65.07914,1,1,11.304998,2.7170281,1,1
-1024.0,-1024.0,0,0,7.4710836,-1024.0,1,0
56.63175,65.04377,1,1,10.65056,2.9158504,1,1
56.717606,65.3305,1,1,10.784926,3.20496,1,1
57.685284,-1024.0,1,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.057537,65.414665,1,1,11.38059,3.284709,1,1
56.596695,65.8998,1,1,10.857629,3.3896573,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.92526,64.59479,1,1,10.8724575,2.6414526,1,1
56.923138,64.39327,1,1,10.562605,2.472745,1,1
57.807846,65.17245,1,1,11.51065,2.9795609,1,1
58.338634,-1024.0,1,0,11.395702,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.46486,0,1,11.284417,3.1452281,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.65837,65.48774,1,1,10.477821,3.2307365,1,1
-1024.0,65.2377,0,1,10.928366,-1024.0,1,0
55.926636,65.57035,1,1,10.7309475,3.0813856,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.55433,64.46226,1,1,11.606219,2.6755989,1,1
57.524822,64.685646,1,1,10.992168,2.397903,1,1
56.287903,65.34672,1,1,10.924727,2.7949758,1,1
-1024.0,65.17366,0,1,-1024.0,-1024.0,0,0
56.56553,64.54107,1,1,10.80084,2.687162,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.027637,65.46266,1,1,11.06841,3.1743472,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.10701,69.77138,1,3,11.090886,8.19913,1,1
55.23825,65.453285,1,1,-1024.0,-1024.0,0,0
56.93472,64.85406,1,1,11.179836,2.8242335,1,1
57.192158,65.203606,1,1,11.083816,3.0597384,1,1
57.47521,65.00869,1,1,11.292608,2.9531324,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.25244,65.25856,1,1,11.147487,2.9454134,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.867554,-1024.0,1,0,11.035671,2.372528,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.169437,65.47531,1,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.739166,65.27343,1,1,11.4294615,2.7858868,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.619404,65.45773,1,1,11.701282,3.307901,1,1
57.330326,64.84395,1,1,10.996649,2.819159,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.93087,65.18632,1,1,10.896463,3.2242863,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.902897,65.22729,1,1,11.156275,2.87151,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-10.413171,3.0582135,2,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.55396,65.370834,1,1,24.873102,2.8310323,1,1
57.223408,-1024.0,1,0,11.069004,-1024.0,1,0
-1024.0,64.895294,0,1,10.914096,2.7407188,1,1
57.638245,64.71627,1,1,11.063816,2.7417083,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.557594,64.55668,1,1,10.928061,2.4671915,1,1
55.53768,65.0674,1,1,10.370969,2.65213,1,1
56.535816,-1024.0,1,0,14.528988,-1024.0,1,0
56.726406,65.034035,1,1,10.688941,2.780367,1,1
56.882046,65.195595,1,1,10.991639,2.8740082,1,1
56.19153,65.14105,1,1,11.26278,2.287861,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.661354,0,1,-1024.0,-1024.0,0,0
-1024.0,65.54711,0,1,9.6525755,3.2366357,1,1
56.381065,64.7126,1,1,10.783329,2.8086836,1,1
57.629597,64.9296,1,1,10.4549055,2.8686569,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.255817,65.38021,1,1,11.244427,3.9580455,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.268322,65.44133,1,1,10.822065,3.3591475,1,1
56.88021,65.3513,1,1,11.163195,2.7465808,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.600475,65.02175,1,1,10.787494,2.691994,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.20964,65.48109,1,1,11.159883,3.249105,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.89475,0,1,-1024.0,3.0101807,0,1
56.552357,65.04389,1,1,13.086969,-1024.0,1,0
56.716305,-1024.0,1,0,-1024.0,-1024.0,0,0
56.853157,-1024.0,1,0,11.143774,-1024.0,1,0
56.972782,64.67612,1,1,11.404558,2.758874,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.202972,64.864265,1,1,11.319586,2.7955592,1,1
-1024.0,64.77149,0,1,10.8277,3.028478,1,1
56.872894,64.59861,1,1,11.085982,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.67645,64.73442,1,1,11.194697,2.6558013,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.08935,0,1,-1024.0,2.77203,0,1
56.167526,65.59532,1,1,11.121552,3.4914165,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.50543,65.36426,1,1,10.91701,3.887422,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.16551,64.688156,1,1,11.328299,2.5301914,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.042564,0,1,-1024.0,-1024.0,0,0
57.012524,64.79992,1,1,11.603548,2.8261492,1,1
56.012012,65.53798,1,1,10.545169,3.4032812,1,1
57.18092,65.42276,1,1,11.418824,3.1592412,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.5777,0,1,-1024.0,2.814981,0,1
56.334137,64.59342,1,1,10.692624,2.624877,1,1
57.303936,65.1926,1,1,10.6574335,2.7191427,1,1
55.700527,65.01668,1,1,11.155341,2.4043179,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.918507,65.24624,1,1,11.163203,3.190557,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.375587,64.88352,1,1,11.382862,2.2040555,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.585316,65.00741,1,1,10.800098,2.754224,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.64333,-1024.0,1,0,10.498674,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,12.702875,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.495605,64.918564,1,1,11.227367,2.7742088,1,1
56.71414,65.1055,1,1,11.000496,2.7293918,1,1
57.379047,65.06132,1,1,11.129086,2.8426325,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.739506,65.423515,1,1,10.653803,3.3792973,1,1
-1024.0,65.12961,0,1,-1024.0,2.999544,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.72238,-1024.0,1,0,11.20059,2.1136913,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.219345,65.093765,1,1,10.8330555,2.8582635,1,1
56.101242,65.26411,1,1,10.919476,3.3510826,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.635376,-1024.0,1,0,11.514792,2.439601,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.920315,65.3711,1,1,10.765774,3.0053415,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.928024,65.02848,1,1,11.025729,4.080804,1,1
56.24078,64.82086,1,1,10.788095,2.9134746,1,1
57.52803,65.16043,1,1,11.859038,2.7630708,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.912266,65.20056,1,1,10.891405,2.896277,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.06936,0,1,-1024.0,2.6149757,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.96724,65.2404,1,1,10.103778,2.8908024,1,1
-1024.0,64.68189,0,1,-1024.0,2.1766205,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.06613,0,1,-1024.0,2.854727,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.79279,65.45859,1,1,10.72204,3.3616464,1,1
57.7159,-1024.0,1,0,11.138109,3.2655184,1,1
-1024.0,65.32855,0,1,-1024.0,2.7318335,0,1
57.076767,64.893425,1,1,11.081776,2.7941322,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,64.92317,0,1,12.1275,3.229347,1,1
56.620956,65.07416,1,1,11.177533,2.9995067,1,1
57.462734,65.57857,1,1,11.493254,-1024.0,1,0
-1024.0,64.96076,0,1,10.741248,-1024.0,1,0
57.145935,65.28796,1,1,11.211584,2.858841,1,1
56.715656,65.458855,1,1,10.575726,3.4656677,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.430737,65.21807,1,1,10.911688,3.2615616,1,1
57.516144,-1024.0,1,0,11.516555,3.3199458,1,1
57.09662,65.21516,1,1,11.17696,2.8428411,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,65.44196,0,1,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.397934,-1024.0,1,0,11.255473,3.1594477,1,1
57.153576,65.172485,1,1,11.362997,2.9180388,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.968414,65.11197,1,1,10.756288,2.8955963,1,1
58.075764,64.79313,1,1,11.405453,2.5279121,1,1
57.18702,65.23084,1,1,11.4775,3.0399902,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.048714,64.80913,1,1,10.948666,3.0186436,1,1
56.816757,65.22353,1,1,12.513461,3.0765953,1,1
58.05028,64.541855,1,1,11.310943,2.763886,1,1
57.27224,64.78362,1,1,10.894718,2.5851133,1,1
57.575043,-1024.0,1,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.705425,64.69777,1,1,11.400621,2.734661,1,1
56.787407,64.63984,1,1,11.20921,2.7552767,1,1
56.57322,65.21315,1,1,11.443366,3.033998,1,1
57.28779,-1024.0,1,0,-1024.0,-1024.0,0,0
57.69722,65.2162,1,1,11.013931,2.8908703,1,1
56.93208,65.19322,1,1,10.961379,3.4072497,1,1
56.49511,-1024.0,1,0,11.399534,2.3935592,1,1
57.258778,65.28629,1,1,11.36143,3.0993052,1,1
57.17142,65.59674,1,1,11.4193125,3.311145,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
