Time V0,Time AD
-653.5871603377163,61.36346244812012
-879.3279030099511,-480.205037355423
-1024.0,-1024.0
-702.2697826810181,-276.7038435935974
-363.295055934228,60.74448585510254
-105.97602156549692,61.230671644210815
-1024.0,-1024.0
-959.8073647618294,-279.861962556839
-749.5108143128455,60.86133813858032
-718.4700177498162,61.066004514694214
-1024.0,-1024.0
-1024.0,-1024.0
-283.1638257615268,61.291335105895996
-1024.0,-1024.0
-218.41704384610057,60.94033169746399
-1024.0,-1024.0
-315.0998380649835,60.550153493881226
-605.6101623363793,61.18344831466675
-1024.0,-1024.0
-926.8039475530386,-483.24141550064087
-1024.0,-1024.0
-862.4062910564244,61.19622087478638
-1024.0,-1024.0
-364.03207754157484,60.71172595024109
-590.1380741056055,-278.2977604866028
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-550.774570941925
-848.0348849068396,-1024.0
-1024.0,-479.5756731033325
-234.1074873097241,61.60898017883301
-1024.0,-1024.0
-831.4018345884979,-479.33253049850464
-1024.0,-1024.0
-1024.0,-1024.0
-702.5729114515707,61.15150547027588
-1024.0,-1024.0
-750.8334168307483,-479.32379484176636
-202.7512381747365,60.733805894851685
-1024.0,-1024.0
-298.60441686958075,60.61568093299866
-621.6773591674864,61.23453330993652
-1024.0,-1024.0
-1024.0,-1024.0
-540.7095553800464,60.73416495323181
-1024.0,-1024.0
-1024.0,-1024.0
-782.7716903537512,60.89769268035889
-574.2932810662314,61.370949029922485
-1007.8197702020407,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-637.6981487758458,-479.18846321105957
-1024.0,-1024.0
-943.7211018614471,-753.8617050647736
-460.62244510278106,61.10304641723633
-73.09088608250022,61.51585268974304
-669.2373763509095,-73.79336643218994
-315.4946217648685,-6.747068405151367
-1024.0,-483.40896224975586
-250.9891148917377,60.655487060546875
-1024.0,-1024.0
-74.06392275169492,61.00152087211609
-750.5406142473221,60.18741011619568
-1024.0,-1024.0
-234.391112445388,60.898903369903564
-1024.0,-1024.0
-1024.0,-551.2681715488434
-1024.0,-1024.0
-959.7971493154764,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-959.8448766842484,-1024.0
-1024.0,-1024.0
-347.3221388468519,-141.90911626815796
-170.8333540931344,60.7494740486145
-1024.0,-1024.0
-1024.0,-1024.0
-541.3956560194492,60.889134645462036
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-668.2596177458763,-483.52775526046753
-1024.0,-1024.0
-605.5944900773466,-344.31784749031067
-606.1624392047524,-74.01420164108276
-1024.0,-1024.0
-1024.0,-551.5747535228729
-862.6668286547065,-479.2575340270996
-1024.0,-479.2346625328064
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-218.21461157687008,61.030359745025635
-1024.0,-1024.0
-475.01785943098366,60.41701793670654
-105.78409589640796,60.54353713989258
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-636.7768505513668,-343.96294236183167
-1024.0,-1024.0
-540.615497963503,-143.26816368103027
-412.1018168274313,60.474875688552856
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-395.492274813354,-6.573053598403931
-475.5848863814026,-6.255997657775879
-1024.0,-1024.0
-1024.0,-1024.0
-943.7884060591459,-479.3491654396057
-878.3211974948645,-483.7452709674835
-1024.0,-1024.0
-782.177398443222,-74.19919109344482
-283.70068265497684,61.20663285255432
-670.7204562034458,61.347453117370605
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-510.06445859000087,-479.5496835708618
-89.49736348353326,60.447654485702515
-395.302399199456,60.96833372116089
-1024.0,-1024.0
-959.3497853130102,-6.772649049758911
-9.054327555000782,61.183154821395874
-395.88684409856796,60.93314051628113
-1024.0,-1024.0
-186.80346047016792,61.201839447021484
-266.8178930138238,60.66867446899414
-847.2254368141294,-683.5787343978882
-25.252935279160738,-6.745837211608887
-105.43366934731603,61.283443212509155
-765.9483384303749,-479.05907344818115
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-847.5838680695742,-479.55631923675537
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-895.7433902267367,-683.9080286026001
-299.4182061813772,61.12945866584778
-1024.0,-1024.0
-1024.0,-1024.0
-153.3836523666978,60.93892240524292
-783.3082534298301,-479.3587121963501
-782.7657302152365,61.14966082572937
-1024.0,-1024.0
-669.6190238296986,-209.56320810317993
-830.6248691957444,-1024.0
-1024.0,-1024.0
-1024.0,-550.3366057872772
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
7.043093318119645,60.39277458190918
-73.20658082515001,61.21491622924805
-314.12546223029494,60.712568283081055
-1024.0,-479.23689317703247
-636.3445711024106,-483.5136766433716
-330.63856028951705,-6.347587585449219
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-444.1380855292082,-344.117226600647
-346.7973309531808,-344.52157759666443
-1024.0,-1024.0
-541.5432498119771,61.2034478187561
-282.99513758160174,-347.32360577583313
-234.63419991359115,-344.46980237960815
-1024.0,-1024.0
-379.8883378319442,-6.402920722961426
-1024.0,-1024.0
-1024.0,-1024.0
-153.95430674403906,60.97447872161865
-1024.0,-1024.0
-1024.0,-1024.0
-298.20046884566545,61.353841066360474
-90.09862128866371,-7.218020677566528
-1024.0,-483.8282344341278
-218.36544688418508,60.91016626358032
-121.61559810116887,-6.621704816818237
-1024.0,-1024.0
-814.088907841593,-411.83883595466614
-1024.0,-1024.0
-1024.0,-1024.0
-331.13476806879044,61.07145595550537
-122.32821037247777,60.63458752632141
-1024.0,-479.63631677627563
-1024.0,-1024.0
-959.4543991312385,-479.6026749610901
-685.8477444946766,-483.4412055015564
-443.3912309296429,61.19094896316528
-1024.0,-1024.0
-750.0601684655994,60.45877504348755
-911.2208829335868,60.83791399002075
-1024.0,-1024.0
-249.99950533919036,61.15279674530029
-557.8257863055915,60.43483352661133
-894.5535998344421,-6.884125709533691
-122.09659671038389,61.11823749542236
-1024.0,-1024.0
-137.14342402108014,60.76076817512512
-1024.0,-1024.0
-1024.0,-1024.0
-943.3797584027052,-479.26506900787354
-1024.0,-1024.0
-347.5811328124255,60.965806007385254
-894.6987076997757,-483.3603253364563
-1024.0,-1024.0
-669.4048715345562,60.95286989212036
-445.1264790073037,60.563973903656006
-363.3386444672942,60.580389738082886
-572.6931996177882,61.502554178237915
-1024.0,-1024.0
-975.371453538537,-754.0882828235626
-218.3988400157541,60.91164040565491
-219.0160935074091,60.98059892654419
-508.28601073101163,-74.01330661773682
-894.6728577911854,-483.24274587631226
-1024.0,-1024.0
-1024.0,-1024.0
-670.7857307456434,-483.6243705749512
-1024.0,-1024.0
-1024.0,-1024.0
-654.0145097747445,60.5204393863678
-1024.0,-1024.0
-522.4481032304466,-483.64643716812134
-1024.0,-1024.0
-266.5135228969157,-74.04425287246704
-1024.0,-1024.0
-798.2234838362783,60.68593168258667
-975.4700448475778,-209.41317701339722
-347.8577903639525,-344.22188425064087
-1024.0,-1024.0
-1024.0,-1024.0
-814.9373579304665,-753.709969997406
-1024.0,-1024.0
-879.5358620360494,-751.8606371879578
-605.4232273027301,-74.04918360710144
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-428.95510762929916,60.83273148536682
-1024.0,-1024.0
-1024.0,-1024.0
-991.674355968833,61.01155948638916
-637.9949336256832,60.90944790840149
-1024.0,-1024.0
-1024.0,-1024.0
-363.33354769460857,60.75258255004883
-330.5372146703303,-141.65257024765015
-1024.0,-1024.0
-1024.0,-1024.0
-283.0382153764367,61.092506647109985
-749.0806459188461,-483.9053120613098
-670.0943213142455,60.9706552028656
-539.5351996310055,61.01460003852844
-911.6049498356879,-483.59480714797974
-427.45695561543107,61.22570824623108
-639.0130232349038,-479.5461721420288
-1024.0,-1024.0
-539.1884839460254,-6.646606206893921
-830.0298331230879,-483.66505002975464
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-218.2870557717979,60.86447334289551
-185.3006238527596,-210.41676473617554
-895.4400759153068,-7.096221208572388
-878.489389937371,-6.73568058013916
-1024.0,-479.57941484451294
-1024.0,-1024.0
-1024.0,-1024.0
-508.8248813711107,-479.42024421691895
-653.7550796493888,61.641579151153564
-476.360100671649,61.32614779472351
-638.3546551447362,-7.171728134155273
-1024.0,-1024.0
-137.27186200395226,61.21239161491394
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-267.2371394149959,-6.9141435623168945
-1024.0,-1024.0
-1024.0,-1024.0
-895.4952561669052,61.214576721191406
-1024.0,-1024.0
-1024.0,-1024.0
-40.58156826347113,61.09734392166138
-750.1895336695015,60.72683882713318
-1024.0,-1024.0
-830.3960346132517,-411.5515978336334
-1024.0,-1024.0
-701.6633935775608,60.449541330337524
-315.0069662388414,60.72873878479004
-926.9262352287769,-483.65157175064087
-797.6532197296619,61.370301485061646
-1024.0,-1024.0
-1024.0,-1024.0
-475.6085737347603,-7.147581100463867
-895.6131483186036,-479.5126895904541
-1024.0,-1024.0
-1024.0,-1024.0
-895.0458421949297,-75.75526976585388
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-460.6786359641701,60.45902943611145
-1024.0,-1024.0
-1024.0,-1024.0
-540.8340623322874,60.65249752998352
-1024.0,-1024.0
-1024.0,-1024.0
-862.9889248460531,61.09572100639343
-1024.0,-1024.0
-363.48114342801273,61.065120220184326
-509.35945897735655,60.58435606956482
-1024.0,-1024.0
-428.53569948329823,-551.4716925621033
-474.3307374827564,-483.6659343242645
-1024.0,-1024.0
-1024.0,-1024.0
-347.3469913226072,60.8000283241272
-330.8228429146111,-7.642136096954346
-1024.0,-1024.0
-122.13332098722458,60.904703855514526
-717.6371747851372,60.26955461502075
-1024.0,-1024.0
-620.0821111686528,-483.3614733219147
-314.9459641966969,-6.365137338638306
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-234.55118245631456,60.42978310585022
-1024.0,-1024.0
-169.05174320936203,-6.3876566886901855
-298.27320683561265,60.7513747215271
-1024.0,-1024.0
-1007.935507081449,-1024.0
-1024.0,-1024.0
-282.6126267556101,60.75687217712402
-734.2632044069469,-1024.0
-267.12410525232553,60.53646659851074
-894.6160375028849,-141.64782738685608
-813.6525577008724,-484.06747555732727
-379.01972535438836,60.49925684928894
-589.1324902940542,-276.98131561279297
-1024.0,-1024.0
-1024.0,-1024.0
-734.24212569464,60.88718247413635
-460.7969907838851,61.010701417922974
-1024.0,-1024.0
-219.38050573132932,60.65218806266785
-457.9768033400178,-72.38280034065247
-1024.0,-1024.0
-283.4080005288124,60.99133896827698
-428.3727122358978,60.445759534835815
-1024.0,-1024.0
-331.8626763029024,60.30654740333557
-508.9327194057405,61.429057359695435
-1024.0,-1024.0
-379.8950821533799,61.66961431503296
-154.06349062919617,60.87153697013855
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-975.4599500894547,-618.3860490322113
-991.7776500321925,-73.82195830345154
-701.7474771253765,60.66364336013794
-1024.0,-1024.0
-89.31884578987956,60.94907808303833
-427.20332097262144,-415.1059958934784
-1024.0,-1024.0
-429.1526875756681,61.14931535720825
-1024.0,-1024.0
-733.3830299302936,61.16755151748657
-347.9557562209666,61.18029570579529
-1024.0,-1024.0
-1024.0,-1024.0
-411.75647749751806,-411.7212347984314
-57.27192873507738,61.219658851623535
-379.6853246744722,-411.6205356121063
-41.333273742347956,60.763540267944336
-299.77096144482493,60.59172582626343
-57.55227300338447,60.8805046081543
-734.0908833369613,60.78650522232056
-1024.0,-479.0195655822754
-1024.0,-483.40498423576355
-1024.0,-1024.0
-751.0487380251288,60.92039775848389
-911.3006014227867,-483.9111490249634
-829.4963906481862,-74.51438403129578
-588.9122338108718,60.886136054992676
-251.34138238057494,60.204432249069214
-331.8348138881847,60.86534404754639
-732.819556415081,-346.8840398788452
-1024.0,-1024.0
-1024.0,-1024.0
-476.1239726115018,60.800809144973755
-1024.0,-1024.0
-363.37936785817146,61.32191300392151
-1024.0,-1024.0
-1024.0,-1024.0
-396.23399235494435,-141.505140542984
-1024.0,-1024.0
-90.327268011868,60.35693955421448
-282.7760452143848,61.39839434623718
-1024.0,-1024.0
-283.4145303182304,60.24154877662659
-1024.0,-1024.0
-749.6552000455558,61.148650884628296
-1024.0,-1024.0
-1024.0,-1024.0
-1007.7569281160831,-7.695928573608398
-492.32436804194003,60.240867376327515
-574.2326794546098,60.99817991256714
-686.8104774169624,61.22354769706726
-492.73403100669384,-73.81152987480164
-1024.0,-1024.0
-734.5325185023248,61.15473985671997
-475.71043399348855,60.73560452461243
-1024.0,-1024.0
-1024.0,-1024.0
-40.742837557569146,60.40676522254944
-121.92105992510915,60.69277095794678
-282.93344585970044,-7.2622644901275635
-1007.8354939073324,-1024.0
-1024.0,-1024.0
-831.2725951299071,-479.0537586212158
-1024.0,-1024.0
-1024.0,-1024.0
-25.110319808125496,60.575666189193726
-105.87542802467942,60.44637632369995
-1024.0,-1024.0
-460.46643177606165,60.826513051986694
-1024.0,-1024.0
-443.85912162810564,-277.4240849018097
-1024.0,-1024.0
-170.37509022653103,60.70714497566223
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-637.7098266491666,-483.6009352207184
-862.7431041635573,60.8100848197937
-443.987339630723,61.063936710357666
-267.1259628534317,-144.36504793167114
-460.5518472712138,60.603726625442505
-524.2611552216113,60.33246827125549
-169.6080369146075,60.6438205242157
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-831.1188715640455,61.037168979644775
-927.0173826366663,60.465019941329956
-927.0919866599143,-483.5236144065857
-750.2450366728008,-479.3794388771057
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-653.1920914435759,-142.94433403015137
-1024.0,-1024.0
-959.313882574439,-483.88580107688904
-1024.0,-1024.0
-718.3920732997358,-276.30948281288147
-588.8592756651342,-277.5445237159729
-1024.0,-1024.0
-927.0711778514087,61.01454520225525
-589.7733677420765,60.816243410110474
-1024.0,-1024.0
-1024.0,-1024.0
-330.6899635642767,60.84332013130188
-718.877441091463,61.475961208343506
-926.9760197103024,-483.56235003471375
-105.80698568373919,61.11115384101868
-1024.0,-1024.0
-153.47072696313262,63.47669959068298
-1024.0,-1024.0
-233.76055052503943,-74.21696853637695
-218.00058401748538,60.57504606246948
-1024.0,-1024.0
-1024.0,-1024.0
-153.11772963032126,60.49130606651306
-749.3634588830173,-483.4650704860687
-1024.0,-1024.0
-410.5831579975784,61.016637086868286
-1024.0,-1024.0
-509.23046826571226,61.0346097946167
-282.9412380941212,60.69949769973755
-1024.0,-1024.0
-105.08770215138793,61.24779558181763
-573.3783170990646,-411.64839243888855
-1024.0,-1024.0
-1024.0,-1024.0
-314.87749403715134,61.15108251571655
-1024.0,-1024.0
-1024.0,-1024.0
-410.3995823301375,-7.687887191772461
-411.7803970053792,60.94953107833862
-589.5942063331604,-209.21992349624634
-1024.0,-1024.0
-397.1175443213433,61.25134634971619
-798.1609025448561,60.88582754135132
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-428.4256610793527,60.97101140022278
-1024.0,-483.46051478385925
-1024.0,-1024.0
-959.755140054971,-479.34862518310547
-1024.0,-1024.0
-331.3201417326927,-74.1587061882019
-1024.0,-1024.0
-41.759579949080944,-7.0314671993255615
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-57.47750245966017,60.87976694107056
-1024.0,-1024.0
-1024.0,-1024.0
-475.3882493507117,-141.4457278251648
-589.8783859796822,60.85309672355652
-991.6582479029894,-1024.0
-863.4439626410604,-751.8684129714966
-878.4945664815605,-550.8410971164703
-879.0988387987018,-479.289945602417
-154.17854328081012,60.61781549453735
-1024.0,-1024.0
-492.4415378794074,61.24722862243652
-73.61618772149086,-7.0136590003967285
-1024.0,-1024.0
-1024.0,-1024.0
-202.25210068374872,-142.5561182498932
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-846.6022476889193,60.547032833099365
-782.4492360539734,-483.8458993434906
-363.1967590134591,60.97743344306946
-1024.0,-1024.0
-895.6723036542535,-479.5475482940674
-1024.0,-479.06048035621643
-669.6898435503244,-211.21165871620178
-1024.0,-1024.0
-686.8365479260683,-276.9365017414093
-1024.0,-1024.0
-442.4902170095593,60.5310332775116
-41.66081760637462,60.87744951248169
-331.15136985108256,60.26047396659851
-1024.0,-1024.0
-669.686581691727,60.57088112831116
-1024.0,-1024.0
-1024.0,-1024.0
-620.8528408613056,-141.39139699935913
-364.40752724185586,-7.101711273193359
-878.8887316230685,-143.40642499923706
-766.421909134835,60.27948546409607
-1024.0,-1024.0
-702.9483281355351,-75.63149976730347
-991.6405950039625,-479.5776000022888
-1024.0,-1024.0
-1024.0,-1024.0
-443.6872047074139,-141.50850629806519
-1024.0,-1024.0
-121.94436149485409,60.660773277282715
-1024.0,-1024.0
-413.0985227464698,60.586458683013916
-1024.0,-1024.0
-492.8412319868803,61.15756392478943
-654.0890636984259,61.105494022369385
-1024.0,-1024.0
-138.06781469471753,60.91340613365173
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-573.0276140421629,60.57195043563843
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-749.5889524035156,61.31126093864441
-411.7796856034547,61.05392503738403
-493.44834619015455,-7.738137483596802
-1024.0,-1024.0
-202.73284432664514,60.833051681518555
-380.4112174604088,60.901116609573364
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-507.6816374938935,60.64095950126648
-378.6215561549179,60.876118898391724
-523.9607905838639,60.51293349266052
-315.4843914657831,-7.299154996871948
-1024.0,-1024.0
-1024.0,-1024.0
-105.20160937868059,61.050748109817505
-1024.0,-1024.0
-557.5364851802588,-346.6790051460266
-621.9975233171135,-7.090725660324097
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-879.6114701461047,-547.9010767936707
-234.31355431862175,61.11412334442139
-1024.0,-1024.0
-1024.0,-1024.0
-798.7492082752287,60.93025994300842
-57.1336828880012,60.833213090896606
-491.88074180856347,60.487995624542236
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-281.5747989472002,60.638681411743164
-428.03496699314564,-75.37856888771057
-121.73648649826646,60.593491554260254
-1024.0,-1024.0
-73.00788905099034,61.37626338005066
-459.6334722172469,-415.7524788379669
-476.11414705216885,61.61002016067505
-959.3268447518349,-483.5185978412628
-1024.0,-1024.0
-636.7772647477686,-483.5910179615021
-1024.0,-1024.0
-508.9052289351821,60.53049826622009
-202.80464728549123,-74.10042238235474
-9.375467527657747,60.84207320213318
-716.9527971334755,-484.18865156173706
-1024.0,-479.5368194580078
-604.9166650138795,-615.4297647476196
-57.42017404362559,-210.03595685958862
-1024.0,-1024.0
-444.3998247496784,-479.42672300338745
-1024.0,-1024.0
-1024.0,-1024.0
-589.8331202492118,-73.8054051399231
-346.5767319910228,-75.99274063110352
-1024.0,-484.2349214553833
-1024.0,-1024.0
-57.36554750613868,-141.91320395469666
-863.5452687367797,-751.7862524986267
-153.78396408818662,61.26555514335632
-1024.0,-1024.0
-686.1118816118687,60.86234498023987
-1024.0,-1024.0
-395.69272842630744,-6.21143102645874
-1024.0,-1024.0
-959.380229473114,-483.976931810379
-895.7023748178035,60.27514410018921
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-186.3166816867888,60.180142879486084
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-507.69878843426704,61.590550661087036
-1024.0,-1024.0
-1024.0,-547.4516749382019
-1024.0,-483.74598026275635
-749.8168246243149,-75.18381333351135
-669.5712097045034,61.11796283721924
-1024.0,-1024.0
-154.62534010596573,60.15302038192749
-733.5720657519996,-209.51861810684204
-459.4690499547869,-209.43505263328552
-1024.0,-1024.0
-1024.0,-1024.0
-73.219820484519,60.65941786766052
-1024.0,-1024.0
-1024.0,-1024.0
-846.5602540448308,-74.30182600021362
-1024.0,-1024.0
-701.9196476284415,61.1837100982666
-1024.0,-1024.0
-815.4975940436125,-547.6890954971313
-798.8629591483623,-6.862257480621338
-411.10849871113896,-276.59316325187683
-797.7807667963207,-6.666732549667358
-1024.0,-74.29029202461243
-943.0545749813318,-483.73904943466187
-474.61198388040066,-483.65880036354065
-251.45408369414508,-7.309209108352661
-556.3256102856249,-141.24085593223572
-1024.0,-1024.0
-750.0275873988867,61.039185762405396
-1024.0,-1024.0
7.319792050868273,60.94596290588379
-476.696492664516,61.17200827598572
-1024.0,-1024.0
-1024.0,-547.3608918190002
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-716.4759347140789,-344.61043548583984
-1024.0,-1024.0
-154.33950059115887,61.00588297843933
-1024.0,-1024.0
-1024.0,-1024.0
-702.0771827362478,61.01652121543884
-1024.0,-1024.0
-734.4274166468531,-279.5522270202637
-1024.0,-1024.0
-701.0843006502837,60.55125713348389
-1024.0,-1024.0
-732.5321173667908,-482.7726786136627
-1024.0,-1024.0
-846.3376967906952,61.03179097175598
-443.69857791252434,61.09638476371765
-701.0517437942326,60.35375189781189
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-476.3907806389034,-141.5758135318756
-668.558500867337,61.752161741256714
-1024.0,-1024.0
-926.9789499044418,-484.18484568595886
-9.20654645562172,61.24237537384033
-1024.0,-1024.0
-363.0463675316423,60.96761178970337
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-444.5893377177417,61.48443627357483
-1024.0,-1024.0
-879.0371042061597,-344.41822934150696
-1024.0,-1024.0
-154.10065043531358,60.70405077934265
-1024.0,-1024.0
-717.5140693485737,60.40708541870117
-347.5486216619611,60.17713212966919
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-669.2491849884391,60.59447383880615
-1024.0,-1024.0
-364.52352542616427,-479.3770761489868
-266.6129373740405,60.72786068916321
-1024.0,-1024.0
-573.6219894019887,-412.15537762641907
-412.1458542868495,61.159685134887695
-1024.0,-1024.0
-363.9093716349453,61.19883847236633
-1024.0,-479.4547700881958
-685.5293086394668,-75.53669714927673
-1024.0,-1024.0
-815.0781706012785,60.68981623649597
-1024.0,-1024.0
-1024.0,-1024.0
-154.19333310425282,60.463146448135376
-1024.0,-1024.0
-702.1336029544473,-278.38834381103516
-1024.0,-483.4887692928314
-395.59243750572205,-6.583986520767212
-444.1232143640518,61.00878286361694
-1024.0,-1024.0
-8.63080520927906,61.148343086242676
-1024.0,-1024.0
-170.46637878380716,60.75234341621399
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-991.6560085862875,60.98872661590576
-1024.0,-1024.0
-1024.0,-1024.0
-750.2053946238011,60.25928783416748
-475.0382387712598,-683.6524605751038
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-1024.0,-1024.0
-637.169861594215,60.49652409553528
-830.7862029746175,-479.34265995025635
-606.1857316158712,60.313154220581055
-249.8283019438386,61.151997089385986
-1024.0,-1024.0
-1024.0,-1024.0
-249.85439585521817,61.20076584815979
-299.24200447276235,61.23010301589966
-734.1572188138962,60.50734305381775
-379.2136737210676,-141.98011016845703
-1024.0,-1024.0
-942.9592854231596,-483.58360171318054
-250.9708659304306,61.08458876609802
-847.3867036439478,-478.99355459213257
-1024.0,-1024.0
-911.0489090001211,-479.5394015312195
-56.906420689076185,60.81482243537903
-831.1752772945911,60.71964621543884
-1024.0,-1024.0
