fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision,Multiplicity V0,Multiplicity AD,Time V0,Time AD
58.794724,65.26832,1,1,10.991069,2.8477044,1,1,0.5845856667729095,107.65099973324686,-669.2373763509095,-73.79336643218994
57.070415,65.59922,1,1,11.50154,3.322278,1,1,1.843549013719894,292.79631519317627,-315.4946217648685,-6.747068405151367
57.725502,-1024.0,1,0,-1024.0,-1024.0,0,0,0.0031543277436867,11.171587043441832,-1024.0,-483.4089622497559
56.9571,64.71416,1,1,11.639288,2.7330105,1,1,2.557322700857185,75.70566463470459,-250.9891148917377,60.65548706054688
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.000912508345209,0.0985380122438073,-1024.0,-1024.0
56.63189,65.04625,1,1,10.973669,2.9357164,1,1,5.110562554327771,76.06954658031464,-74.06392275169492,61.00152087211609
56.515717,65.17578,1,1,10.193612,2.8828764,1,1,0.3901188919553533,28.157719612121586,-750.5406142473221,60.18741011619568
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0720930155366659,-1024.0,-1024.0
56.742516,65.17823,1,1,11.064911,3.0841746,1,1,2.782845869776793,92.43368315696716,-234.391112445388,60.898903369903564
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0037870287778787,0.0658337902277707,-1024.0,-1024.0
56.62134,-1024.0,1,0,-1024.0,-1024.0,0,0,0.0030105581390671,0.8126684045419097,-1024.0,-551.2681715488434
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018981419852934,0.0553537816740572,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,3.2924616,0,1,0.1444426286034286,0.5173882339149714,-959.7971493154764,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0008923426503315,0.0424023563973605,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0018333250191062,0.0992619451135397,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,2.5222316,0,1,0.0546118334168568,0.107411615550518,-959.8448766842484,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.003777484409511,0.1007353137247264,-1024.0,-1024.0
55.101776,65.02743,1,1,11.286561,2.9272826,1,1,1.793326290382538,69.43316180538386,-347.3221388468519,-141.90911626815796
56.867546,64.84711,1,1,11.089324,2.8155212,1,1,4.345793065091129,197.66668045520785,-170.8333540931344,60.7494740486145
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0126367660705,0.0925452755764126,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009045310434885,0.0495177572593092,-1024.0,-1024.0
56.660847,65.24306,1,1,10.782161,3.0300953,1,1,1.14158935676096,80.75461715459824,-541.3956560194492,60.88913464546204
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0012472522212192,0.0932783088646829,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009938530856743,0.0686972606927156,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0,0.0492926035076379,-1024.0,-1024.0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0009843233274295,0.0530230347067117,-1024.0,-1024.0
56.94818,-1024.0,1,0,11.298541,3.1170902,1,1,0.900138802244328,3.0930841621011496,-668.2596177458763,-483.52775526046753
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0021414597285911,0.1031273235566914,-1024.0,-1024.0
-1024.0,65.4537,0,1,10.591717,3.2912583,1,1,0.7035034479340538,76.14490132359788,-605.5944900773466,-344.31784749031067
57.040936,64.89958,1,1,10.824365,3.0171752,1,1,1.9355417589540596,27.42646369338036,-606.1624392047524,-74.01420164108276
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0,0.0029308965895324,0.0611748481169343,-1024.0,-1024.0
56.230232,-1024.0,1,0,-1024.0,-1024.0,0,0,0.0037358576082624,1.0100686075165868,-1024.0,-551.5747535228729
-1024.0,65.362724,0,1,10.654347,4.114761,1,1,0.1906330915517173,32.99434216367081,-862.6668286547065,-479.2575340270996
