Time V0,Time AD
6.027302518486977,52.99987077713013
7.073135033249855,60.6630859375
3.1908591240644455,60.94953465461731
7.931895572692156,60.901373624801636
5.4582990147173405,46.13845491409302
6.437922803685069,56.68631434440613
6.131699167191982,49.75889348983765
5.5498856557533145,56.8820276260376
0.648860864341259,21.323915481567383
6.351135857403278,61.186256885528564
7.214027900248766,61.049999475479126
6.815178789198399,61.15268063545227
0.0,0.0
6.080646121874452,57.073347330093384
7.503111146390438,61.253864765167236
5.660569129511714,56.56632685661316
5.911795627325773,60.99917936325073
5.742502957582474,52.67858910560608
5.444898919202387,56.61707139015198
6.027946013957262,61.1643488407135
0.0,0.0
0.0,0.0
5.043781895190477,56.63537383079529
7.5250798016786575,60.78889036178589
7.194017618894577,60.38774657249451
6.917132436763495,60.893399477005005
0.0,0.0
0.9748573414981365,57.6967339515686
-3.1659326292574406,0.0
5.7155534867197275,48.96256494522095
6.639931610785425,60.755372047424316
5.610506858676672,50.11554288864136
7.8456591330468655,61.14911103248596
5.796302262693644,48.74733066558838
7.724482275545597,61.12736368179321
0.174993634223938,0.0
0.0,0.0
5.60448535811156,56.91798257827759
0.0,16.41546106338501
6.085220554843545,42.24623084068298
0.0,0.0
7.909838039427996,61.179532051086426
7.508022982627153,61.09150719642639
7.175459820777178,60.9889702796936
0.07904493063688278,-17.25531315803528
6.098623005673289,53.78413200378418
6.399488393217325,60.769750356674194
6.734249273315072,60.45794630050659
0.0,0.0
6.092270517721772,50.34637260437012
7.378494456410408,60.94797110557556
5.687886081635952,46.180734157562256
6.822145890444517,60.90376591682434
7.168257378041744,60.993998765945435
6.439420714974403,56.64507293701172
5.626046126242727,60.504950761795044
6.493559814989567,57.20789289474487
5.365007092244923,56.56373953819275
5.559854191727936,60.63772749900818
6.506712362170219,61.30598711967468
-3.5991652607917786,-17.70800471305847
6.240603771060705,42.15029788017273
5.001974692568183,60.52088212966919
7.099263597279787,60.75161099433899
5.536110337823629,38.52803087234497
0.0,0.0
5.621098719537258,60.882057905197144
5.423709588125348,60.79733943939209
6.87718652933836,60.401493072509766
5.819304073229432,56.84931516647339
5.894773168489337,53.15383958816528
5.09979784861207,62.11392951011658
6.018152549862862,56.948322772979736
6.022758874692954,37.606152057647705
7.299577705562115,61.23393440246582
7.353639829903841,60.655909061431885
6.338679600507021,60.68525147438049
8.006252467632294,60.91857671737671
6.507667688652873,54.02707242965698
5.75592116266489,50.29374051094055
7.848127357661724,61.20559620857239
5.73436957038939,37.9998733997345
0.0,0.0
7.772409923374653,61.20482635498047
5.394442913122475,56.592872619628906
0.6590454205870628,0.0
1.598308153450489,61.25456786155701
5.923378637060523,18.36637806892395
5.620828747749329,46.19162154197693
7.1764729507267475,60.85305070877075
6.306826485320926,60.746822357177734
7.197359632700682,60.95658564567566
5.891674306243658,53.93916201591492
6.917180392891169,57.55457091331482
5.738361041992903,49.433629751205444
5.492318065837026,37.84273409843445
6.787909302860498,57.30277705192566
6.569936206564307,60.61626958847046
0.1868499964475632,0.0
5.354791040532291,53.544302225112915
5.973532401025295,60.942017793655396
6.404114434495568,60.82766366004944
6.320394465699792,60.701735973358154
8.438833326101303,61.41652846336365
2.9713751077651978,28.37267827987671
8.0904759503901,40.97876858711243
5.8752006739377975,46.12336993217468
6.27645936049521,53.8849139213562
7.4755234606564045,60.83775854110718
6.522153373807669,57.630053758621216
7.681080561131239,61.03011465072632
6.251708140596747,48.82706832885742
6.7556428872048855,61.13063859939575
6.8993090987205505,61.04102158546448
5.174034331459552,46.43244171142578
0.0,0.0
7.577235464006662,61.42871832847595
5.86758410744369,49.85549449920654
6.378199275583029,61.006352186203
7.5810777842998505,61.064093828201294
0.0,0.0
7.27722105756402,61.24849557876587
6.004606563132256,46.15782070159912
4.30428805667907,0.0
7.106695514172316,60.927512884140015
6.193803239613771,57.16511416435242
5.675441333092749,60.69340515136719
1.0602375976741314,24.266940355300903
6.028609801083803,52.821974992752075
5.231929063796997,56.560611724853516
0.0,0.0
1.9269655533134937,53.47843670845032
5.807431111112237,50.26112771034241
6.418830398470163,52.891427516937256
0.0,0.0
6.387951000593603,60.859368562698364
5.633787354454398,56.73768067359924
7.222851669415832,60.75092554092407
6.970132730901241,60.594383001327515
0.0,28.483447074890137
0.15788868069648743,0.0
1.5266029685735703,3.68585467338562
0.0,0.0
3.9763916805386543,57.481399059295654
7.4130028411746025,61.43919897079468
0.0,0.0
5.730012686923146,60.642059326171875
7.329984731972218,60.84010982513428
7.012898243963718,60.49784851074219
6.907037168741226,60.85149955749512
8.298484593629837,61.10072684288025
5.240173046011478,46.162978649139404
0.7319408804178238,-10.492363452911377
5.535530060529709,49.62760639190674
6.848285522311926,57.181899309158325
7.651001043617725,60.96887946128845
7.243702117353678,61.02445840835571
7.054170947521925,61.409502029418945
-0.3013463616371155,0.0
5.939018437638879,53.24516487121582
0.0,0.0
6.228345090523362,53.876306772232056
-0.034984786063432693,-13.658656120300293
6.926853604614735,60.827582120895386
0.0,0.0
7.657501742243767,60.63826823234558
5.314291183836758,56.40308618545532
5.850439524278045,50.17640542984009
6.173166189342737,60.85497832298279
5.477685423567891,56.52368187904358
5.903747286647558,60.46251106262207
6.564828975126147,60.672943353652954
5.885532301850617,60.88760685920715
7.43819198384881,60.906073331832886
6.226639047265053,61.139381408691406
5.451088396832347,56.65926265716553
5.648022255860269,56.66479277610779
0.0,0.0
5.639401273045223,56.71792721748352
5.496034249663353,46.23654627799988
2.804483935236931,28.115445137023926
5.840242804959416,60.98384690284729
6.2712978925555944,50.05192446708679
0.0,0.0
5.7975091971457005,60.72367882728577
-2.882449647411704,0.0
6.085318546742201,56.58975005149841
7.955539684742689,61.385634660720825
-0.29133483767509455,0.0
6.2908400520682335,60.529709577560425
5.518937576562166,53.514724254608154
6.805146269500256,60.469398975372314
5.53252906864509,42.417142152786255
0.0,0.0
5.836231732740998,60.960914850234985
6.060882639139891,50.217721462249756
6.307431232184172,56.45760679244995
5.508308744698297,60.54707884788513
6.644161583855748,60.77295899391174
5.6210619527846575,56.80138969421387
5.418408969417214,60.6852068901062
6.2371623031795025,53.81740140914917
7.857091709971428,61.255595684051514
6.456055257469416,60.45310354232788
7.162582371383905,60.89113640785217
7.093501217663288,60.96377491950989
7.102540768682957,60.641963720321655
7.251416832208633,60.9982385635376
7.258985459804535,61.020721435546875
5.298270182684064,56.62076377868652
5.249721575528383,49.488771200180054
7.062077922746539,60.9869441986084
7.287394963204861,60.74167990684509
4.153535146266222,28.778926849365234
5.633896060287952,49.54942727088928
5.113439144566655,42.419538736343384
5.643823582679033,60.91356539726257
5.545169124379754,56.605759382247925
5.903116753324866,61.102832317352295
7.0733457878232,60.85482120513916
6.77214876934886,60.472593784332275
0.0,0.0
7.69956186786294,61.286195039749146
7.506126560270786,60.83771276473999
0.846247062087059,45.428587675094604
0.17356267571449283,0.0
5.0384639971889555,56.43987011909485
0.0,0.0
6.23732827976346,50.16189193725586
7.2551049292087555,60.850995779037476
5.768377661705017,53.060611963272095
6.766648357734084,60.89666700363159
6.276757795363665,60.569722414016724
7.078452244400978,61.17513871192932
6.5696839932352304,61.0861554145813
6.824022453278303,60.54674696922302
0.0,0.0
6.441513003781438,60.82201790809631
5.770453330129385,46.38338851928711
7.1150602251291275,61.010169982910156
5.632419782690704,50.146284341812134
7.684443935751915,61.22303295135498
6.571852706372738,52.8858060836792
5.977265989407897,60.95283317565918
5.617550516501069,60.3707971572876
5.603730080649257,46.3055477142334
7.649971213191748,60.72198462486267
7.113512322306633,60.998392820358276
6.322625011205673,60.99296450614929
0.0,0.0
6.071406392380595,60.88769221305847
0.0,0.0
6.453968809917569,56.8623161315918
0.0,14.035892486572266
5.833953496068716,56.56109070777893
7.106369141489267,60.935752868652344
5.775347352027893,46.43522930145264
6.634259521961212,53.55281686782837
6.9998562559485435,61.03325843811035
6.325234454125166,60.880520820617676
7.466741628944874,60.89384436607361
5.643373559694737,38.15381646156311
0.9326025098562241,28.563050746917725
7.311204165220261,60.72621703147888
5.952129719778895,37.303685903549194
5.822027083486319,52.407461166381836
6.894339136779308,57.393688440322876
5.691094288602471,56.82505416870117
5.78119857609272,60.53397583961487
7.077112205326557,60.87368893623352
2.4506968073546886,61.49124193191528
5.978183360770345,46.34998655319214
7.670649316161871,60.813512086868286
6.573098188266158,53.769020557403564
1.713141835294664,8.330186367034912
6.413392722606659,56.598180055618286
3.753183100372553,44.75045990943909
7.027821786701679,60.90671253204346
5.179154450073838,56.246543169021606
6.093048248440027,50.40635895729065
6.771076438948512,48.81490349769592
5.867059543263167,52.84328103065491
6.251077823340893,56.716163635253906
5.423255294561386,56.57630443572998
6.1654144413769245,52.67481303215027
7.047804851084948,60.74404549598694
0.0,0.0
8.161564815789461,61.162158727645874
8.128314316272736,61.35867738723755
5.211661949753761,42.58603763580322
7.210929237306118,60.585599422454834
5.704726165800821,61.018128633499146
7.0885234251618385,60.94208097457886
5.843224614858627,53.967530250549316
5.529049102216959,56.508819580078125
5.769431963562965,48.54357099533081
8.275767911225557,61.11186075210571
7.94383043050766,61.13634896278381
0.052520595490932465,0.0
5.498958146199584,57.168598890304565
0.0,0.0
5.976482704281807,60.79843592643738
7.255762469023466,60.815451860427856
5.299335893243551,60.99392914772034
5.998662196099758,60.84739279747009
7.350615371018648,60.928462982177734
7.587023675441742,61.16082501411438
0.5011639073491096,32.89712858200073
0.0,0.0
7.639929346740246,60.93704319000244
7.2447841465473175,61.004125356674194
5.501090603182092,48.98395347595215
-3.7220769114792347,-17.592644929885864
5.32652856502682,48.31978893280029
5.92623851262033,57.08736324310303
5.530805906280875,56.733449935913086
5.571903834119439,60.66041588783264
7.566234149038792,60.67630648612976
6.170332681387663,41.85464811325073
6.003331072628498,61.07525157928467
6.183388503268361,53.89662289619446
0.0,0.0
6.465921554714441,60.85605573654175
6.842221641913056,61.05252265930176
6.67728004604578,60.5914671421051
7.4557637386024,60.64893341064453
5.537237640470266,60.69001317024231
5.45625907368958,48.563448905944824
6.467977752909064,60.6244113445282
5.778863910585642,56.87998676300049
5.240852849557996,56.64367628097534
7.1282717399299145,60.78516483306885
7.587887600064278,60.77588105201721
1.2767709102481604,50.86531448364258
5.320722143165767,56.6138482093811
8.073986571282148,61.104825496673584
-0.46600018069148064,0.0
0.0,0.0
5.354947512038052,52.3977255821228
0.0,3.804682493209839
5.650742098689079,50.30152916908264
6.686617961153388,60.92391633987427
0.0,0.0
0.0,0.0
6.824770295992494,60.75971245765686
6.155669970437884,42.03280711174011
6.270313760265708,60.78308582305908
6.8803336545825005,60.68765830993652
0.0,0.0
6.114504054188728,49.975502729415894
5.799191493541002,60.67725086212158
7.111384075134993,60.77888751029968
5.379689114168286,56.56617307662964
5.621514928992838,49.69276452064514
5.568353909999132,56.66806411743164
0.0,0.0
-1.9405805235728621,-21.387683868408203
7.609224230051041,61.14487314224243
0.0,0.0
5.710550570860505,53.77400088310242
5.700958795845509,56.86152172088623
-0.7580076083540916,0.0
6.678885277360678,60.929194688797
5.780530048534274,52.69435167312622
6.435917057096958,56.692397117614746
5.627718525007367,53.73944282531738
6.038084888830781,53.803322315216064
