fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision,Multiplicity V0,Multiplicity AD,Time V0,Time AD
56.775566,64.78081,1,1,9.43637,2.3074524,1,1,475.1022324562073,8762.577026367188,5.886078523471952,56.71093440055847
56.731186,65.13961,1,1,10.732883,2.4998908,1,1,489.0170521736145,7725.142639160156,6.0762273299042135,38.11573219299317
56.22535,65.015305,1,1,11.697778,3.5334299,1,1,42.7888298779726,991.6252117156982,7.601721219718456,60.61756992340088
56.755405,65.128555,1,1,11.152572,2.9495819,1,1,261.848112821579,4619.686187744141,6.407373625785112,60.938560009002686
56.753555,65.20114,1,1,8.1730795,2.6903918,1,1,504.7883653640747,7820.508514404297,5.676064014434815,60.97407531738281
56.428215,65.45726,1,1,11.7127695,3.80309,1,1,93.60388934612274,1502.21600151062,7.603823810815811,60.926289558410645
0.0,0.0,0,0,0.0,0.0,0,0,0.0124094784259796,1.6697011590003967,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
56.67749,65.25847,1,1,10.363027,2.9213107,1,1,324.0734951496124,5495.917213439941,6.364895822480321,53.80766272544861
56.2023,65.235535,1,1,10.507198,2.6905003,1,1,415.37502813339233,7178.884231567383,6.199660986661911,46.20669865608215
56.715126,65.11958,1,1,10.158275,2.4133248,1,1,431.98181986808777,6965.567535400391,5.952894851565361,48.69375395774841
57.352837,65.08582,1,1,8.931827,2.7280827,1,1,365.3361568450928,5386.287536621094,5.921262312680483,42.26374459266663
56.50097,64.816734,1,1,11.710133,3.337453,1,1,65.50700342655182,1334.0776557922363,7.392356600612402,60.67412209510803
56.2464,64.69465,1,1,7.630217,2.0156162,1,1,549.8857407569885,7831.930953979492,5.271060477942228,49.82223463058472
56.524048,65.13506,1,1,11.616659,3.8834827,1,1,44.318040028214455,795.226330280304,7.772055346518755,60.83527708053589
56.33497,64.90164,1,1,8.605337,2.3502622,1,1,457.6977639198303,7943.784088134766,5.635239758528769,46.062819480896
0.0,0.0,0,0,0.0,0.0,0,0,0.0466712014749646,0.4318951964378357,0.0,0.0
56.844936,65.07868,1,1,11.707665,3.4706986,1,1,94.26798856258392,1418.5661334991455,7.135339837521315,60.97457265853882
56.840897,65.51682,1,1,10.704811,3.0570383,1,1,345.23506593704224,5535.659683227539,6.528576662763953,61.17661094665527
56.194595,64.68114,1,1,11.813763,3.5472493,1,1,25.13546784967184,309.11446952819824,7.679730381816626,60.52640676498413
56.4788,64.98464,1,1,7.5784254,2.1408482,1,1,572.825029373169,8293.653106689453,5.298561199917458,46.07810974121094
0.0,0.0,0,0,-10.392228,3.5977373,2,1,36.36976935341954,0.2631024718284607,-3.266703523695469,0.0
57.77379,68.24495,1,3,12.22737,4.244455,1,1,1.3070288775488734,32.94088935852051,1.9896297752857208,45.72921633720398
56.435192,65.56977,1,1,11.247672,3.7108688,1,1,108.9978131055832,2097.2242317199707,7.43704841285944,60.99108910560608
56.639698,65.87236,1,1,11.866828,4.668204,1,1,20.168255247175694,696.3629035949707,8.341373220086098,61.23227119445801
57.038574,65.49268,1,1,10.589903,2.9332452,1,1,349.0217561721802,5534.697265625,6.434210477396846,57.7089581489563
56.80518,64.97823,1,1,12.082742,3.5476236,1,1,43.67104454338551,791.484748840332,7.649312570691109,60.88872575759888
56.141933,65.18708,1,1,9.651644,2.7377937,1,1,314.1664364337921,5372.995468139648,5.88109465688467,60.67124700546265
0.0,0.0,0,0,0.0,0.0,0,0,0.0579380365088582,0.5648621916770935,0.0,0.0
56.514816,64.81427,1,1,8.498722,2.258497,1,1,458.2661819458008,6641.079986572266,5.579018816351891,52.57531404495239
56.54856,65.406784,1,1,11.870965,4.0649414,1,1,16.484360355883837,418.71245098114014,7.948452014476061,60.980705976486206
56.647293,65.558495,1,1,8.70241,2.7458603,1,1,597.0489220619202,9403.503768920898,5.634484709240496,57.00405311584473
56.500713,65.238,1,1,11.491799,3.3338625,1,1,102.05297112464903,2402.0684661865234,7.131883654743433,60.86485075950623
55.905724,65.509636,1,1,10.3747225,2.860711,1,1,464.7753505706787,6644.780548095703,6.037245651590638,50.329933404922485
56.397507,64.79006,1,1,9.080323,2.1142642,1,1,598.65824842453,8926.972427368164,5.3115784442052245,56.54181885719299
56.221573,64.729454,1,1,11.171283,3.072419,1,1,78.9077687561512,1617.0647315979004,6.845301654189825,60.45976281166077
57.040382,65.175224,1,1,10.944886,2.8243876,1,1,360.6977212429047,5671.965698242188,6.454676900058985,38.23730063438416
56.533287,65.30636,1,1,11.542529,3.4673543,1,1,87.8359038233757,1799.4733657836914,7.217268403619528,60.879409074783325
56.324112,65.28368,1,1,8.58151,2.6406739,1,1,553.2666883468628,8529.607849121094,5.634349267929792,56.71444773674011
56.28558,65.327545,1,1,9.318973,2.4757545,1,1,617.5017800331116,9188.216506958008,5.515991400927305,42.66403198242188
56.416813,64.72789,1,1,11.335289,2.740655,1,1,146.1252179145813,2185.2708587646484,6.889286618679762,60.57889270782471
56.195175,64.457924,1,1,10.496946,2.1778092,1,1,257.0285098552704,4900.437057495117,5.928356813266873,60.37836241722107
56.48102,64.76905,1,1,11.351012,2.8994517,1,1,114.7503972351551,2096.357246398926,7.026758281514049,60.63299560546875
55.993484,65.532265,1,1,9.969484,2.9903774,1,1,388.2520112991333,5761.189956665039,5.902780847158283,45.58576035499573
56.46037,64.93812,1,1,11.406664,2.9108562,1,1,176.57092648744583,3464.5059356689453,6.730833746492863,53.18060851097107
56.65799,64.999405,1,1,10.504911,2.5923405,1,1,345.54108142852783,6298.750549316406,5.930459367111325,48.641412019729614
56.232376,65.46825,1,1,10.641912,3.333026,1,1,245.32624232769007,3866.540954589844,6.370235815644264,60.86383748054504
55.982166,65.05793,1,1,10.2109375,2.6429727,1,1,363.90405654907227,6162.711380004883,5.887058153748512,45.47582530975342
56.29515,65.21072,1,1,9.556409,2.5506394,1,1,458.3307318687439,6988.21110534668,5.295043477788568,44.48235869407654
56.79359,65.05751,1,1,11.12079,2.8982544,1,1,217.7069696187973,3893.722885131836,6.638860585168004,57.37222409248352
56.78738,65.41429,1,1,12.968662,3.9378247,1,1,1.615551620721817,74.2547425031662,1.6959055103361609,61.51225423812866
56.73143,64.847145,1,1,11.510698,3.0587673,1,1,92.06894037127496,1943.7557678222656,7.091182045638561,60.78235363960266
55.835503,65.09042,1,1,10.773949,2.9450023,1,1,236.8543586730957,4575.322265625,6.368052192032337,60.49947452545166
56.70629,65.23291,1,1,11.88869,3.7991846,1,1,78.4005638062954,1242.5932750701904,7.701703410595655,60.95386266708374
57.049942,65.126656,1,1,11.301408,3.0463693,1,1,162.2851560711861,3234.010269165039,6.736745012924075,61.07458567619324
56.443058,64.7224,1,1,8.919333,2.19789,1,1,455.8974869251251,8292.147277832031,5.340933451429009,45.93841075897217
56.417915,65.04348,1,1,10.158677,2.390984,1,1,500.8438992500305,7989.515960693359,5.709762761369348,50.0645272731781
55.944756,65.29673,1,1,10.851436,2.9954317,1,1,318.43062794208527,5167.850997924805,6.331928595900536,60.741945028305054
56.34182,65.13556,1,1,11.062934,3.027129,1,1,220.36989414691925,4097.916282653809,6.727717403322458,57.24016857147217
56.748188,65.13632,1,1,9.053796,2.4746983,1,1,606.2406754493713,8844.190292358398,5.435174925252795,56.862518072128296
56.909836,64.91332,1,1,8.749053,2.2255516,1,1,584.2579684257507,8631.975509643555,5.441439185291529,60.90993332862854
56.225487,65.30204,1,1,9.301341,2.6723893,1,1,547.2377073764801,8484.266464233398,5.78003142401576,56.72181963920593
56.15639,65.56524,1,1,8.798045,2.7367976,1,1,558.4642193317413,7941.923889160156,5.628970937803388,50.42205095291138
0.0,0.0,0,0,0.0,0.0,0,0,0.0115361250936985,0.0,0.0,0.0
56.476437,64.91718,1,1,8.169357,2.1800544,1,1,559.1862773895264,7876.594512939453,5.296455869451165,46.05726265907288
56.543335,64.5253,1,1,11.457617,2.8618634,1,1,93.25884771347046,1395.9097747802734,6.727237293496728,60.52334928512573
56.71932,65.0093,1,1,11.804067,3.3036578,1,1,74.65242040157318,1854.5830421447756,7.175583358854055,60.88957118988037
0.0,0.0,0,0,0.0,0.0,0,0,0.0542638851329684,0.3300819545984268,0.0,0.0
56.633507,64.56992,1,1,9.955993,2.1558073,1,1,443.4470233917236,7110.689376831055,5.697087411768735,49.967636823654175
56.598366,65.12341,1,1,7.718503,2.4539897,1,1,438.4585254192352,6837.155899047852,5.309262679889798,60.86451864242554
56.773537,65.8246,1,1,10.559064,3.172702,1,1,410.0052404403687,6194.580474853516,6.601794572547078,61.30467343330383
56.39117,65.09748,1,1,9.708192,2.6619496,1,1,350.70009338855743,5626.084930419922,5.854807308875024,60.74355983734131
56.15469,64.68089,1,1,11.042914,2.8956845,1,1,124.99346405267715,2785.020606994629,6.603877685964108,60.37065076828003
56.352154,65.42589,1,1,10.981997,2.9583015,1,1,373.83156180381775,5804.794219970703,6.313615050166845,53.32156991958618
57.019283,65.13665,1,1,12.194392,3.666163,1,1,40.662353053689,862.8085298538208,7.846074163913727,61.036869525909424
56.245556,65.10254,1,1,8.499628,2.2736626,1,1,493.4674491882324,8220.483367919922,5.343130506109446,50.23169302940369
56.75213,64.981636,1,1,10.844864,2.313031,1,1,381.0191488265991,6650.034317016602,5.981971772387624,38.04364585876465
56.430244,65.72431,1,1,11.565338,4.0493693,1,1,95.20893749594688,1756.0969161987305,7.534259855747223,60.91052722930908
56.19903,65.511024,1,1,10.730931,3.3524854,1,1,196.70918655395508,3212.551086425781,6.435849060304463,57.35802721977234
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.8335412442684174,0.0,0.0
56.51892,64.96169,1,1,8.488421,2.4614325,1,1,450.2599260807037,7027.397064208984,5.457180265337229,60.72943210601807
56.25841,65.44139,1,1,11.033619,3.6188111,1,1,135.6194264292717,2590.3432273864746,6.940787557512522,60.849491119384766
56.518806,64.98513,1,1,11.225033,3.1761682,1,1,148.46987563371658,2586.155471801758,6.932887988165021,60.75369811058045
56.084618,65.48421,1,1,11.376473,3.8062785,1,1,108.92020153999329,1673.757884979248,7.068792646750808,60.79302954673767
0.0,0.0,0,0,-10.000406,3.9719663,2,1,19.089724972844124,4.560586243867874,-3.2138346694409847,8.104731798171997
56.28427,65.2066,1,1,10.539473,2.6911764,1,1,379.0926868915558,5396.58154296875,6.146494003012776,60.72431445121765
56.53757,64.90577,1,1,11.506248,3.0117738,1,1,150.01765739917755,2822.5671882629395,7.016435658559203,60.76509261131287
56.325478,64.739716,1,1,8.086568,2.2027168,1,1,464.0395016670227,6404.106246948242,5.311663910746574,45.41890621185303
57.05712,65.24154,1,1,10.72287,2.6479096,1,1,378.5793361663818,7027.120147705078,6.149832479655743,41.79135298728943
56.496464,65.297134,1,1,8.587638,2.7044203,1,1,487.3555817604065,7726.772857666016,5.6265137158334255,60.9204478263855
56.966064,65.450645,1,1,10.458884,2.8845537,1,1,375.72817611694336,5993.933746337891,6.210926916450262,57.10343313217163
57.31146,65.44539,1,1,10.918984,2.8850036,1,1,369.2708488702774,6112.891738891602,6.603629738092423,49.07920145988464
56.190514,65.342445,1,1,10.884763,2.833008,1,1,378.0356092453003,6211.928680419922,6.206228084862232,53.79172706604004
56.74268,65.28563,1,1,11.172188,3.2907765,1,1,158.92784076929092,2464.3623847961426,6.809431817382574,60.97902083396912
56.51727,64.733574,1,1,8.487238,2.1286464,1,1,426.3303587436676,6898.186096191406,5.502516477368772,56.5597448348999
56.6043,65.292305,1,1,11.274839,3.1078925,1,1,177.18166428804398,3572.325782775879,6.717867314815521,60.90227293968201
56.344807,65.06491,1,1,8.370022,2.4161248,1,1,453.3176529407501,7310.584487915039,5.615069955587387,60.70854663848877
56.439796,65.2184,1,1,9.545995,2.6402848,1,1,510.3942835330963,7336.457977294922,5.992718996480107,53.81840777397156
56.088535,65.02491,1,1,10.019746,2.42943,1,1,433.19001817703247,6336.972244262695,5.702334672212601,56.51213097572327
56.516438,65.00095,1,1,11.288541,2.9153085,1,1,210.4861216545105,3782.533218383789,6.803270559757948,60.75239086151123
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
56.21606,65.22316,1,1,7.663425,2.490296,1,1,586.2235779762268,9140.144607543943,5.2205080054700375,60.69535994529724
56.3652,64.77729,1,1,11.540129,3.4292269,1,1,5.120236694812775,151.8944035768509,5.215086285024881,60.65874481201172
0.0,0.0,0,0,0.0,0.0,0,0,0.0,7.49271821975708,0.0,-2.5608811378479004
0.0,0.0,0,0,0.0,0.0,0,0,0.0567813711240887,1.9091632515192032,0.0,0.0
56.25747,64.87448,1,1,7.7054186,2.144696,1,1,538.7230818271637,8811.58657836914,5.186688676476479,56.539461612701416
56.670322,65.195656,1,1,12.132651,3.8627377,1,1,14.831615656614304,479.8243980407715,8.003137163817883,60.94087862968445
56.384304,65.37392,1,1,10.606752,2.9838305,1,1,318.5616527795792,6130.628463745117,6.345344560220838,49.757726192474365
56.78951,65.6814,1,1,10.89402,2.9849205,1,1,479.8774704933167,7538.879791259766,6.393380833789706,61.22799706459045
56.744614,65.500244,1,1,9.278084,2.8664274,1,1,503.1457476615906,7799.240951538086,5.936238896101713,61.16493821144104
56.571827,64.97942,1,1,9.883954,2.2849135,1,1,528.888509273529,8221.947662353516,5.759995357133448,56.72904992103577
56.258892,65.30447,1,1,10.5365,3.086856,1,1,217.60709834098816,3628.057846069336,6.34660735540092,60.74691653251648
56.68963,65.15093,1,1,9.866197,2.5346107,1,1,449.8465645313263,7630.324508666992,6.004851799458265,50.32542848587036
56.537838,65.13108,1,1,11.458626,2.960631,1,1,240.34456872940063,4270.994888305664,6.626387031748891,52.68959045410156
56.708755,65.15005,1,1,12.160559,3.8185978,1,1,13.70058623701334,170.70189082622528,7.796551421284676,61.10150933265686
56.29667,64.98274,1,1,9.48409,2.3573897,1,1,483.880752325058,8003.459045410156,5.580654717981815,46.00471568107605
56.53022,65.50101,1,1,10.949572,3.4245226,1,1,218.72120332717896,3966.906883239746,6.699049506336451,60.9876663684845
0.0,0.0,0,0,-9.47676,3.22852,2,1,1.6843113116919994,2.534907311201096,-2.1402159743011,0.0
56.660725,65.04354,1,1,8.84363,2.294609,1,1,587.103476524353,9103.730499267578,5.808701277244836,56.78433132171631
0.0,0.0,0,0,0.0,0.0,0,0,0.0426397072151303,0.0,0.0,0.0
56.43786,65.016235,1,1,10.483683,2.6113138,1,1,316.5133720636368,5177.980972290039,6.009886727086268,52.60191059112549
56.788773,64.916595,1,1,11.43257,2.8179648,1,1,206.3685292005539,3537.1559524536133,6.8218100648373365,60.83352565765381
56.50203,65.33953,1,1,8.704713,2.6751418,1,1,451.48405170440674,7346.981231689453,5.800808092579246,60.91527771949768
56.697678,65.20132,1,1,11.294621,3.1964133,1,1,179.35456478595734,3075.3863830566406,6.9195900447666645,60.90812277793884
56.9519,65.53366,1,1,9.113601,2.8085756,1,1,521.5831274986267,7812.727874755859,6.039118030574173,50.60386919975281
56.279953,65.82498,1,1,12.0031185,3.9905322,1,1,3.676915112882853,64.62125073373318,4.027610862161964,54.60814309120178
57.038162,65.4013,1,1,8.732895,2.6031113,1,1,533.1550107002258,8869.575378417969,6.0184681579703465,57.09714937210083
56.751106,65.36081,1,1,10.220255,2.6912267,1,1,497.4138932228088,7921.911758422852,5.817874809727073,57.01279282569885
56.761253,65.16261,1,1,8.337537,2.4656866,1,1,516.140949010849,8504.563598632812,5.5108583252877,56.914851665496826
56.619595,64.886635,1,1,10.860351,2.8937418,1,1,168.8254030942917,3185.7553634643555,6.519058853387833,60.75367259979248
56.40328,64.874626,1,1,10.331852,2.3762107,1,1,357.7497823238373,5901.00520324707,5.84441813826561,52.53079319000244
-56.57303,65.82349,2,1,-9.855056,3.9546692,2,1,33.63877049088478,57.2086278796196,-2.936139971017837,10.904629230499268
56.112476,65.2107,1,1,8.723518,2.427622,1,1,624.0878987312317,9079.539031982422,5.297620085068047,53.04325723648071
56.392323,65.16905,1,1,10.523714,2.5268395,1,1,453.2761631011963,7404.515594482422,5.814206732437015,46.11339735984802
56.582104,65.45095,1,1,8.478091,2.7418935,1,1,414.1746363639832,6191.245025634766,5.888187784701586,45.7117235660553
56.639442,65.040955,1,1,10.206928,2.2765877,1,1,475.4033107757568,6856.187225341797,5.818735948851099,60.84058165550232
56.849293,65.32296,1,1,11.089695,2.9915116,1,1,280.358255982399,5336.62882232666,6.531934812664986,61.093464612960815
56.61041,65.73334,1,1,11.625252,3.996401,1,1,71.888846129179,1398.509885787964,7.669206578284502,61.195828914642334
56.419815,64.78201,1,1,11.334348,2.86098,1,1,119.35973173379898,2563.363010406494,6.677571466192603,60.606252670288086
57.03795,65.43527,1,1,12.183582,4.406094,1,1,2.432194116525352,56.346819460392,4.562221081549069,46.28923606872559
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.308227926492691,0.0,0.0
56.535732,65.5905,1,1,10.125948,2.868835,1,1,495.88235688209534,7905.503662109375,6.09614278562367,46.3345251083374
56.978664,65.18218,1,1,11.122191,2.9178598,1,1,288.9718117713928,4851.032516479492,6.524565406143665,57.48629283905029
57.06972,65.11253,1,1,11.728825,3.266294,1,1,108.35928791761398,2077.253936767578,7.027810886502266,61.08160591125488
56.064014,65.35733,1,1,10.8183155,3.0590868,1,1,253.4903849363327,3780.400047302246,6.146998117677867,60.75155925750733
56.290295,65.59604,1,1,11.565674,3.4527047,1,1,197.3983223438263,2940.690525054932,6.775108627974987,60.91450572013855
55.983013,65.024605,1,1,10.739542,2.8318062,1,1,241.93540453910828,4765.680046081543,6.289506120607257,56.43883967399597
56.60372,64.89862,1,1,8.556178,2.2083716,1,1,500.9341039657593,8378.881744384766,5.673466514796019,56.704328536987305
56.579826,65.23628,1,1,10.315899,2.7786267,1,1,344.0192446708679,6002.8546142578125,6.147047571837902,53.87827682495117
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
56.527058,65.094406,1,1,8.728213,2.460232,1,1,491.02401399612427,7928.792266845703,5.733302826061845,48.612284421920776
56.57724,65.51997,1,1,8.618827,2.721301,1,1,602.5031049251556,9065.666976928713,5.9620995838195086,42.85683059692383
56.57401,65.24985,1,1,11.448838,3.3822582,1,1,115.5570433139801,2071.98108291626,7.015106555074453,60.91516065597534
56.824,64.787125,1,1,9.937662,2.0850358,1,1,536.3800673484802,8250.50813293457,5.7586590340361,56.77714347839356
56.543472,65.29506,1,1,9.868422,2.7166932,1,1,466.18290400505066,7167.517272949219,5.926707815378904,60.92128586769104
0.0,0.0,0,0,0.0,0.0,0,0,0.1650515729561448,18.21013653278351,0.0,3.57550048828125
56.045853,65.53962,1,1,11.052219,3.363354,1,1,179.51608157157898,3326.3663330078125,6.735855154693127,60.8968071937561
56.510223,65.54089,1,1,11.241753,3.1632893,1,1,310.8918740749359,4557.940093994141,6.810253152623773,61.04326105117798
56.4799,65.15883,1,1,8.844954,2.3971899,1,1,561.0206305980682,8200.750244140625,5.42369348637294,49.69966292381287
57.30155,65.51137,1,1,10.326458,3.1365879,1,1,325.104642868042,5695.299255371094,6.357526458799839,49.08718919754028
57.057243,65.176,1,1,8.110098,2.3936427,1,1,491.1045563220978,7538.12939453125,5.608772618696094,50.32812523841858
56.739212,65.248215,1,1,9.475464,2.5229166,1,1,549.1443817615509,9318.91473388672,5.890534560196102,42.77604579925537
56.39554,65.39242,1,1,11.377971,3.6603565,1,1,86.73866391181946,1546.1830444335938,7.187482129782438,60.870131731033325
0.0,0.0,0,0,0.0,0.0,0,0,0.0355263939127326,2.93404258787632,0.0,0.0
56.34288,65.52693,1,1,10.692263,3.0710404,1,1,366.5039601325989,6074.536514282227,6.097120312973857,60.938005685806274
56.803036,65.0466,1,1,11.757096,3.3439229,1,1,84.05693554878235,1788.056911468506,7.242378663271666,60.88157677650452
56.87824,64.98999,1,1,11.579564,2.9113376,1,1,158.3038654923439,3050.492233276367,6.977714506909251,57.35976314544678
57.168133,64.59372,1,1,11.21005,2.7083416,1,1,153.30619966983795,3553.21134185791,6.365181600674987,53.72061610221863
56.859447,65.053696,1,1,9.82188,2.796998,1,1,262.6493958234787,4434.861366271973,6.282235178165138,60.96020841598511
0.0,0.0,0,0,0.0,0.0,0,0,0.3859188519418239,4.40270459651947,0.0,3.030397415161133
56.396133,65.053246,1,1,9.373501,2.4807358,1,1,511.9723906517029,8231.164138793945,5.7470316593535244,56.63789939880371
56.75792,65.14198,1,1,11.229636,3.0132449,1,1,230.8638130426407,4236.54500579834,6.644400510936976,60.95657420158386
56.789062,65.489265,1,1,11.513359,3.6755009,1,1,131.7838515639305,2395.8927879333496,7.192439679056406,61.07954788208008
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
57.149403,64.83998,1,1,10.759125,2.3170042,1,1,429.8294222354889,6882.102416992188,6.114760302007198,48.81566739082336
57.201756,64.99814,1,1,11.9461775,3.2902188,1,1,118.95489510893822,2280.4907150268555,7.335599135607481,61.00982880592346
56.549324,65.1156,1,1,11.990005,3.8039742,1,1,10.655888402834536,285.5853538513184,7.544879283756018,60.86267304420471
0.0,0.0,0,0,0.0,0.0,0,0,0.0240521859377622,0.0,0.0,0.0
57.168037,66.00636,1,1,11.335183,3.7829683,1,1,251.4157350063324,4507.773170471191,7.104412078857422,61.510560512542725
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.902643233537674,0.0,0.0
56.14189,64.93091,1,1,11.034239,2.9738162,1,1,131.10001027584076,1976.755386352539,6.499340686947107,60.52421498298645
55.850307,65.74353,1,1,11.180941,4.013994,1,1,91.32440760731696,1412.3461437225342,7.417705936357379,60.86059665679932
56.464394,64.686455,1,1,9.229634,2.0267527,1,1,527.0815603733063,8052.062454223633,5.374132955446839,60.58019232749939
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1315512359142303,0.0,0.0
56.770718,64.73246,1,1,11.368538,2.995114,1,1,75.96714778244495,1367.7084350585938,6.970986779779196,60.67572736740112
56.26932,64.98671,1,1,11.443542,3.4221706,1,1,59.00603975355625,992.997854232788,7.0727893859148026,60.630465269088745
56.516228,65.22037,1,1,8.325252,2.577444,1,1,480.67597794532776,8118.483428955078,5.589111760258675,50.20925331115723
56.27118,65.4029,1,1,8.299993,2.560055,1,1,605.7605266571045,9540.423583984377,5.561532407999039,56.73469424247742
56.827328,65.32114,1,1,11.202824,3.3476343,1,1,164.80964136123657,3287.859794616699,6.956121888011694,61.05085182189941
56.250416,65.406456,1,1,11.077736,3.7151222,1,1,69.28890472650528,1408.0404434204102,7.080163072794676,60.79933667182922
56.87439,64.86121,1,1,11.123366,2.568046,1,1,282.3804993629456,4678.011871337891,6.3827773202210665,49.70216488838196
56.436253,65.143524,1,1,11.693248,3.340862,1,1,105.3706294298172,1885.1023063659668,7.453692600131035,60.81510353088379
56.824455,64.88255,1,1,10.231642,2.266191,1,1,452.10348296165466,8215.224685668945,5.79572425968945,42.588950395584106
56.664253,64.85231,1,1,9.090892,2.2704277,1,1,449.65064907073975,7761.416549682617,5.707234009169042,46.00669169425965
56.385406,65.23427,1,1,7.9204836,2.5385396,1,1,559.4491786956787,8802.125122070312,5.450527953449637,56.74262833595276
56.395496,65.988396,1,1,10.67809,3.3062322,1,1,391.6853680610657,6079.802383422852,6.1526375990360975,48.81962895393372
56.883842,64.72963,1,1,10.247181,2.1427035,1,1,525.3969283103943,8605.142868041992,5.772629463113844,56.71866059303284
56.87199,0.0,1,0,12.3240185,3.396466,1,1,1.452711533755064,19.706615298986435,2.423924557864666,45.01005363464356
56.153584,65.50033,1,1,11.6145735,3.627904,1,1,108.59379369020462,1845.536735534668,7.231849197298288,60.83231663703919
56.894646,65.37028,1,1,11.488872,3.3567872,1,1,129.0404992699623,2840.6426544189453,6.801125265657902,54.04265332221985
56.593746,65.01127,1,1,10.990531,2.8440921,1,1,253.42048692703247,3642.0513916015625,6.639985658228397,56.71637010574341
56.740303,65.593376,1,1,10.31953,2.9299004,1,1,474.1506931781769,7614.695098876953,6.242560530081391,61.1122350692749
56.3895,64.73121,1,1,11.134777,2.8011134,1,1,176.23424363136292,3655.18465423584,6.609352994710207,44.37763285636902
56.512596,65.91819,1,1,11.718879,4.471437,1,1,42.53545509278774,1056.560914993286,7.994878869503736,61.197861433029175
57.14143,65.94792,1,1,12.381076,4.685521,1,1,12.017747584730389,334.2667417526245,8.348268743604422,61.60718727111816
56.376106,65.35612,1,1,8.951828,2.7003715,1,1,466.0523359775543,7383.326568603516,5.720883204601705,50.24604177474976
56.61283,65.35351,1,1,9.614774,2.7586632,1,1,576.8304369449615,8559.275894165039,5.860672605689615,60.98846101760864
56.851326,66.24347,1,1,11.810494,5.177007,1,1,2.276953788474202,51.48432207107544,3.6624014042317863,53.22732162475586
56.32424,65.1296,1,1,10.935859,3.0792491,1,1,199.11319160461423,3105.733024597168,6.412862760946155,60.70035696029663
0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
56.035297,65.20964,1,1,11.468049,3.4781437,1,1,104.62966620922089,1997.5506019592283,6.900832645595074,60.648048877716064
56.378574,64.99584,1,1,11.214089,3.3395422,1,1,105.87077069282532,1691.2981491088867,7.0815992616117,60.69105386734009
56.66957,65.37186,1,1,11.535055,3.362345,1,1,135.4434363245964,1889.8177337646484,7.006003674119711,61.03077125549317
56.83326,65.59839,1,1,10.779889,2.9805286,1,1,469.2165207862854,7458.562042236328,6.230830887332559,61.20412135124207
56.615105,64.77021,1,1,10.966026,2.5349336,1,1,344.5110516548157,5687.143661499023,6.396789412945509,57.18985748291016
56.563484,65.471565,1,1,10.824954,2.9696956,1,1,338.079357624054,5060.016067504883,6.364768948405981,61.04984426498413
56.797234,65.12168,1,1,11.698592,3.6185763,1,1,70.32059341669083,1387.1495742797852,7.246379930526018,60.96871542930603
56.67003,65.0063,1,1,9.759951,2.354675,1,1,488.7631137371063,7710.459320068359,5.561608962714672,60.82439804077149
56.083233,64.88785,1,1,8.913466,2.472266,1,1,342.5916402339936,5761.797103881836,5.795910617336631,53.55230402946472
56.35114,64.81969,1,1,10.389534,2.4548068,1,1,316.4255094528198,6127.97265625,5.95922305714339,53.588056802749634
55.88389,64.842224,1,1,10.897678,3.2183974,1,1,83.73962730169296,1361.074291229248,6.833316437900066,60.33976435661316
57.17519,65.62942,1,1,11.917016,4.012067,1,1,85.23551163077354,1421.7537269592283,7.640102012548596,61.35300040245056
0.0,0.0,0,0,0.0,0.0,0,0,0.0476147076115012,2.124475568532944,0.0,0.0
56.586666,65.07302,1,1,11.348564,3.1775894,1,1,138.36392402648926,2950.48766708374,7.092828575521708,60.830158710479736
56.47848,65.272804,1,1,8.818801,2.6440911,1,1,441.1884548664093,6917.280319213867,5.8732400722801685,56.79430627822876
56.231346,65.21525,1,1,8.339285,2.610434,1,1,438.9572710990906,7238.615097045898,5.594605889171362,48.47176146507263
56.13537,64.64087,1,1,9.538035,2.1440578,1,1,387.0670244693756,6360.308685302734,5.529695161618292,56.33887600898743
56.525608,65.74534,1,1,9.580002,3.034776,1,1,522.0214447975159,8222.12385559082,6.000096826814115,61.13596701622009
56.993385,65.20682,1,1,12.124611,3.4684732,1,1,84.82170096039772,1290.5758972167969,7.400510359555483,61.094178438186646
56.30898,64.812904,1,1,10.16614,2.2497313,1,1,398.8774311542511,6406.289581298828,5.814084843732417,48.44083762168884
56.245438,65.05922,1,1,9.961307,2.499671,1,1,437.0866239070892,7473.028106689453,5.780951991677284,53.583871603012085
57.309933,65.48759,1,1,10.300462,2.8973236,1,1,484.8192009925842,7757.060760498047,6.258390821516514,61.3916072845459
56.918716,65.49864,1,1,8.714219,2.6602213,1,1,536.5204374790192,8075.506271362305,5.830008696764708,54.08414673805237
