Multiplicity V0,Multiplicity AD
258.4579693078995,4447.641380310059
73.82093784213066,1971.272060394287
2.448426407761872,112.38926458358765
45.90343461185694,686.0686941146851
527.9499580860138,8250.84555053711
189.8218972682953,3236.2874755859375
459.9974961280823,7983.910385131836
495.2364547252655,7936.774963378906
0.6322346646338701,11.579476952552795
400.49252581596375,7067.252944946289
172.34553915262222,2846.864143371582
244.74417006969452,4346.128112792969
0.0,0.0
438.93651127815247,6667.689544677734
123.55963492393494,2113.064426422119
472.5947687625885,8115.3175048828125
452.44540667533875,7408.878952026367
333.33768796920776,6112.020767211914
531.2633326053619,8218.463851928711
572.0120713710785,8680.936508178711
0.10466111171990633,1.4300683438777924
0.08368148189038038,0.9763745665550232
578.8339982032776,8649.64566040039
40.7231974452734,892.5331869125366
111.68981838226318,1810.8185997009277
126.68722414970398,1833.752799987793
0.025369251146912575,0.0
0.42700100783258677,142.9859141409397
16.838016614317894,6.492942675948143
476.3996534347534,7588.926040649414
203.4110916852951,2370.7935791015625
448.3937997817993,6716.923538208008
19.441434040665627,463.1993799209595
512.8949835300446,7470.328720092773
71.17685163021088,1064.6225318908691
0.06071293167769909,1.4485276192426682
0.0,1.6466874182224274
491.7594268321991,7525.590316772461
0.07068782486021519,48.51919695734978
408.32925248146057,6338.063095092773
0.0,14.77415782213211
45.45982563495636,1047.4550800323486
60.93667708337307,1220.9343605041504
87.57099837064743,1719.770362854004
0.2827002573758364,6.651553183794022
409.75220131874084,6354.237030029297
190.01351302862167,3331.7128524780273
123.39465457201004,2122.6977043151855
0.0,0.0
436.99518942832947,6690.873306274414
129.51651567220688,2482.9564361572266
602.750816822052,8932.68815612793
198.87436497211456,3773.9623641967773
119.83186340332031,2013.8615608215332
237.3256163597107,4022.3973846435547
445.31204867362976,6427.114486694336
172.38989228010178,2864.424072265625
442.483211517334,7590.213088989258
520.6415455341339,7972.989669799805
457.1873676776886,7267.344985961914
7.5537691274657845,5.338742613792419
312.39307832717896,6030.89030456543
560.9689183235168,8117.28239440918
105.25379884243011,2451.8029136657715
581.1293044090271,7999.895324707031
0.0587520906701684,10.026884868741035
623.1187746524811,8900.546600341797
605.0646080970764,9039.85026550293
90.04296389222145,2065.4028282165527
529.570568561554,8029.385238647461
400.2273290157318,7081.807441711426
3.3800406781956553,72.08808183670044
307.98134207725525,5150.718826293945
447.2765619754791,6846.272888183594
10.555582387372851,157.37278413772583
78.55728608369827,1008.4249458312988
312.89060389995575,4594.591896057129
17.006762642413378,366.54625415802
256.09424901008606,4468.989723205566
545.9894297122955,8656.910522460938
50.698666766285896,819.8424072265625
372.4982011318207,5521.598251342773
0.011855420656502247,0.8730901181697845
66.73464933037758,1178.9661922454834
615.7883214950562,8564.697525024414
0.5852960273623466,0.563446432352066
1.1393009582534432,130.79375743865967
402.9998548030853,6231.5211181640625
543.2028193473816,7707.774322509766
79.726033359766,1322.5227851867676
262.48021256923676,4453.987815856934
86.8635784983635,1906.6494522094727
455.88491582870483,7822.385284423828
197.78365314006805,3781.0254516601562
395.32632970809937,7094.393905639648
457.68892669677734,6759.943161010742
215.2129340171814,3252.768211364746
150.91452127695084,2993.029644012451
0.020551681518554688,0.798958495259285
526.9544992446899,8455.818222045898
7.186731277033687,204.67239451408386
310.7719863653183,4856.855056762695
244.8795427083969,3601.347541809082
12.549078479409218,424.89853286743164
2.1740915151312947,32.75657629966736
13.402477979660034,105.7399685382843
477.71382880210876,8389.51333618164
350.33104515075684,5987.922187805176
90.35624298453331,1723.354808807373
220.43146657943726,3712.9577560424805
65.63650350272655,1414.8062477111816
288.6361049413681,4530.363212585449
152.83507347106934,3223.857650756836
130.59195417165756,2727.278144836426
551.9346332550049,7835.501083374023
0.019077489152550697,1.2591371536254883
134.96717077493668,2921.4988861083984
448.4208652973175,7566.558319091797
280.69774401187897,4359.871383666992
9.829600516706705,211.61888790130615
0.0,2.604161113500595
114.60361474752426,1925.9878768920898
413.26585841178894,6816.130996704102
24.199652183800936,632.0936660766602
170.98648059368134,3027.540397644043
444.4568910598755,7556.935760498047
520.7753479480743,7996.283142089844
1.0775449322536588,19.940280586481094
343.89575147628784,5828.6593017578125
561.7966294288635,8435.963073730469
0.03326046094298363,0.2631024718284607
1.1720320275053382,32.06360387802124
526.7892551422119,8664.325256347656
289.22497153282166,4715.893753051758
0.05195373855531216,6.4797860980033875
400.47381138801575,6293.480819702148
512.3291404247284,8370.0869140625
74.02661448717117,1511.1674270629883
70.60561674833298,1561.5737228393555
0.022148776799440384,11.48335999250412
0.12964822724461555,0.6302553415298463
0.8787786141037941,3.9969405978918076
0.010425491258502007,0.3419589698314667
5.6391843520104885,68.0995622575283
10.588698853738606,129.77876925468445
0.07205154933035374,0.6942749619483948
514.7243864536285,7725.407012939453
62.58809018135071,1261.1377220153809
76.70139586925507,1565.135196685791
173.28178572654724,3092.4237060546875
18.84975079447031,312.3164992928505
514.9121334552765,8244.39111328125
2.9548582416027784,1.9202070534229279
479.1092746257782,7220.263900756836
191.18392479419708,3263.842819213867
67.43261516094208,1437.3310317993164
74.55817875266075,1747.6193656921387
170.37048947811127,3483.069553375244
0.11406781431287527,0.0
314.00253880023956,4868.396377563477
0.012897294014692307,0.0
345.0393898487091,5042.459518432617
0.32556651160120964,1.9746167659759521
197.34552884101868,3440.208335876465
0.09148046467453241,0.0
36.065019534900784,633.4145193099976
564.3149425983429,8378.851821899414
461.3417503833771,6922.802474975586
346.26706552505493,6203.423126220703
520.7524797916412,7634.293380737305
239.63265132904053,3735.7624549865723
197.60429906845093,3475.409019470215
489.59273886680603,7789.1112060546875
49.207090988755226,1169.139612197876
467.5487473011017,6410.95361328125
582.2831778526306,9220.63606262207
538.2991895675659,8378.699600219727
0.02420780435204506,8.759597525000572
574.7782511711121,7714.195861816406
558.8626115322113,8186.592178344727
1.5583757301792502,51.73856270313263
513.9163753986359,7627.829177856445
232.75200951099396,3891.9898681640625
0.08590765669941902,8.663789629936218
368.61668276786804,6341.727447509766
4.28272336628288,0.6964134275913239
320.7739545106888,5491.123245239258
57.6204047203064,1016.8957099914551
0.12988808285444975,0.6964134275913239
278.576149225235,4294.474349975586
497.68614745140076,7685.039337158203
83.35533148050308,1459.5457706451416
550.2766642570496,9039.886276245117
0.020036032423377037,0.7415388822555542
513.097941160202,8549.831665039062
413.3051025867462,6083.655197143555
219.92329490184784,3601.253360748291
385.18429470062256,6360.814361572266
182.55066287517548,3408.965347290039
641.623384475708,9821.972305297852
482.35595750808716,6918.471664428711
400.17169666290283,6030.411270141602
95.12963676452637,1544.8828468322754
150.33908891677856,2844.155792236328
13.253394737839699,333.15396881103516
195.1972634792328,3556.600898742676
97.15057063102722,1787.942491531372
124.59826931357384,2165.1672916412354
112.7707488834858,2238.946674346924
520.1853625774384,8410.63249206543
515.2495617866516,7964.816864013672
133.4057256579399,2012.3006629943848
79.11944252252579,1054.0579013824463
3.3462336994707584,84.83441889286041
481.9767415523529,7262.0240478515625
588.1764874458313,8728.544845581055
6.496611580252647,111.30047059059143
559.800187587738,8848.103973388672
523.121919631958,8678.613830566406
127.62906694412231,2002.500862121582
101.87550321221352,2276.7615509033203
0.141785129904747,1.707374557852745
79.16296276450157,1400.4303569793701
27.206674367189407,645.7652196884155
0.6785115720704198,30.82577019929886
0.01534556318074465,0.13155123591423032
570.227442741394,8918.683029174805
0.04505671467632055,0.8279646635055542
356.4389568567276,6341.150680541992
103.1787117421627,1481.966236114502
383.59845495224,5711.689392089844
154.1448969244957,2542.029312133789
234.2859764099121,3723.3180923461914
6.381713047623634,164.83827328681946
424.59765434265137,6517.492233276367
132.1259577870369,2483.405128479004
0.03913660813122988,0.18333835899829865
281.50980627536774,4110.944282531738
528.548974275589,8709.770782470703
132.81745141744614,2653.2618370056152
525.8079829216003,8040.453140258789
98.10227900743484,2176.711227416992
378.8684105873108,6183.396423339844
425.78265357017517,6978.104446411133
315.956889629364,5081.189193725586
495.8016667366028,7463.016754150391
25.00728166103363,375.1572856903076
158.5727612376213,2553.4314880371094
262.94513761997223,4350.885185241699
0.041076590307056904,2.7998574525117874
424.160927772522,6566.027816772461
0.07803016621619463,3.0032747834920883
350.03163516521454,5377.455490112305
0.0417707646265626,0.47822922468185425
495.195068359375,7774.773056030273
58.568872615695,1323.0950164794922
595.7183537483215,9220.549926757812
314.22874188423157,5503.6472244262695
222.64735996723175,3309.989013671875
336.9672930240631,5821.528747558594
