fADATime,fADCTime,fADADecision,fADCDecision,fV0ATime,fV0CTime,fV0ADecision,fV0CDecision
57.01766,65.19233,1,1,9.88295,2.4746063,1,1
56.32866,65.41719,1,1,8.52066,2.7974596,1,1
56.762016,65.553986,1,1,11.238038,3.661838,1,1
57.030678,65.55882,1,1,8.921028,2.9899616,1,1
-1024.0,-1024.0,0,0,-10.264367,-1024.0,2,0
56.510803,65.135544,1,1,11.548805,3.178112,1,1
56.84487,65.82802,1,1,8.5799885,3.2649539,1,1
56.519154,65.626205,1,1,11.53698,4.190453,1,1
56.027824,65.02053,1,1,9.034527,2.397566,1,1
56.353645,65.2371,1,1,8.696022,2.660785,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.3671,64.94505,1,1,10.356573,2.5292869,1,1
56.94678,65.25034,1,1,12.108045,3.6665459,1,1
56.564472,64.787796,1,1,8.198601,2.2135398,1,1
57.014874,64.89317,1,1,10.4951315,2.4434903,1,1
56.664646,64.86871,1,1,11.654432,3.4513557,1,1
57.1754,64.84858,1,1,11.214078,2.5989933,1,1
57.413284,64.8609,1,1,11.151361,2.51717,1,1
56.89832,65.14446,1,1,11.477478,3.1205347,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.623745,65.59857,1,1,10.708608,3.179668,1,1
56.863956,65.56011,1,1,12.162543,4.1291084,1,1
56.45482,65.30798,1,1,10.250412,2.858217,1,1
57.24342,65.4055,1,1,10.385929,3.133636,1,1
57.005764,65.19174,1,1,12.331234,3.8941233,1,1
57.11739,65.077995,1,1,12.884816,3.6150713,1,1
56.91751,65.100586,1,1,10.9173765,2.5475893,1,1
57.17512,64.78413,1,1,11.731522,3.0741184,1,1
57.041378,65.389626,1,1,10.7660475,2.9634857,1,1
57.111202,64.79835,1,1,11.819434,2.9025166,1,1
56.1298,65.08012,1,1,11.061617,3.1353288,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.781876,65.13398,1,1,10.3706665,2.640751,1,1
56.558624,65.1356,1,1,9.092632,2.5007432,1,1
56.549294,65.56428,1,1,11.939134,4.340828,1,1
56.64307,64.61606,1,1,9.441094,2.197689,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.556004,65.30677,1,1,10.881087,3.0182211,1,1
56.605274,65.32606,1,1,10.835422,3.4583478,1,1
56.435253,64.93749,1,1,11.134124,3.008985,1,1
56.652622,65.34676,1,1,11.2073965,3.0658953,1,1
57.192738,65.1001,1,1,10.885328,2.4053779,1,1
56.958534,64.891014,1,1,11.395787,2.7442813,1,1
56.70828,65.442085,1,1,11.622179,3.809721,1,1
57.138718,65.179474,1,1,10.52161,2.6954107,1,1
56.533302,65.118935,1,1,11.675907,3.613548,1,1
56.44508,64.63989,1,1,10.089805,2.2941022,1,1
55.920998,65.46557,1,1,7.6343584,2.7146695,1,1
56.644665,64.81121,1,1,10.745652,2.2752502,1,1
56.024372,65.217476,1,1,8.049163,2.7027414,1,1
56.724895,65.354645,1,1,11.684342,3.5309763,1,1
56.79283,64.82369,1,1,10.69101,2.4743805,1,1
56.419003,64.90195,1,1,11.68626,3.0058866,1,1
56.422905,65.24556,1,1,10.417195,2.5919173,1,1
56.804688,65.23774,1,1,12.078694,4.0195384,1,1
56.989994,65.242455,1,1,11.513162,3.3300395,1,1
56.361664,64.871895,1,1,11.156256,2.8314571,1,1
56.17391,-1024.0,1,0,11.788,3.9423096,1,1
56.16352,65.47165,1,1,11.647817,3.16386,1,1
56.852814,65.44556,1,1,10.703628,2.9585693,1,1
56.6239,65.15167,1,1,10.354331,2.6305132,1,1
56.678753,65.40516,1,1,11.851945,3.8464327,1,1
56.440773,64.9835,1,1,11.444407,3.0756588,1,1
56.24409,65.11346,1,1,11.533827,3.8760154,1,1
-1024.0,64.59033,0,1,11.0285425,3.6369658,1,1
-1024.0,-1024.0,0,0,-1024.0,3.1612742,0,1
56.52472,64.83319,1,1,11.153241,2.8387856,1,1
56.252075,65.139984,1,1,10.044076,2.4583728,1,1
57.15133,65.23272,1,1,9.862685,2.6071398,1,1
56.77378,65.04215,1,1,9.253742,2.5853047,1,1
56.97351,65.78604,1,1,10.994926,3.3078513,1,1
-1024.0,65.32609,0,1,11.940383,3.9154494,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.180737,65.06473,1,1,10.152126,2.567113,1,1
56.863117,65.56077,1,1,9.234543,2.939274,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.274853,65.22715,1,1,8.810391,2.6193202,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.449375,64.8013,1,1,11.711458,3.3274605,1,1
57.036907,64.97536,1,1,12.114397,3.53627,1,1
56.775433,64.50862,1,1,8.188122,1.9214597,1,1
56.384983,65.03128,1,1,11.570281,3.7001429,1,1
55.730064,65.35007,1,1,8.266285,2.6370175,1,1
56.316998,64.783066,1,1,7.2224174,2.4037855,1,1
56.300312,65.40489,1,1,9.795917,2.663781,1,1
56.239597,64.425865,1,1,9.272811,2.0598912,1,1
57.002724,65.93955,1,1,12.326369,4.3750978,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.405174,65.48741,1,1,9.795403,2.7793608,1,1
56.55972,65.21624,1,1,10.77828,2.6364682,1,1
56.290344,64.79867,1,1,11.208152,2.951666,1,1
56.666298,64.762085,1,1,10.900999,2.4589498,1,1
56.242958,64.91294,1,1,10.980151,3.247793,1,1
57.08558,64.99029,1,1,12.328157,3.5966227,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.43691,65.41278,1,1,10.283849,3.008042,1,1
56.40072,65.718124,1,1,11.306364,3.5807798,1,1
56.37549,65.11425,1,1,11.188593,3.0631547,1,1
56.507736,64.91127,1,1,9.998573,2.3731477,1,1
56.65181,65.609055,1,1,11.523835,3.9275076,1,1
56.490704,65.14445,1,1,11.457697,3.152831,1,1
56.588184,65.178986,1,1,10.921197,3.1771727,1,1
56.561436,65.00839,1,1,8.476438,2.3677456,1,1
56.52816,65.10508,1,1,9.993361,2.522606,1,1
56.565422,64.98061,1,1,11.67815,3.3263981,1,1
56.31836,65.626335,1,1,9.510327,2.8783047,1,1
56.44441,65.82028,1,1,10.928896,3.6101081,1,1
55.857845,64.910446,1,1,8.3703985,2.227989,1,1
56.60201,64.79778,1,1,8.792071,2.4767432,1,1
56.89897,65.47338,1,1,12.166794,4.0302787,1,1
56.631012,65.239876,1,1,11.290237,3.7033398,1,1
56.471035,65.61723,1,1,12.02896,4.549031,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.47405,64.91619,1,1,11.2158,2.8850303,1,1
56.497295,65.441,1,1,9.343887,2.7998335,1,1
56.761257,65.58978,1,1,11.148353,3.0564704,1,1
56.54443,64.935036,1,1,10.986065,2.7211795,1,1
56.78401,64.787285,1,1,8.495836,2.097985,1,1
56.82493,65.20354,1,1,9.071067,2.5040162,1,1
57.177868,65.32619,1,1,9.481446,2.5732963,1,1
56.472584,65.01793,1,1,10.857978,2.4981341,1,1
56.53891,65.75476,1,1,10.6103,3.3050604,1,1
-1024.0,-1024.0,0,0,-10.143902,3.6750839,2,1
56.742043,65.06307,1,1,11.77265,3.2765193,1,1
56.83286,65.33036,1,1,9.306836,2.6914542,1,1
56.766216,66.14369,1,1,11.676743,3.933663,1,1
56.4637,64.526436,1,1,8.681072,1.9063646,1,1
56.600517,65.193016,1,1,11.269251,2.990736,1,1
57.182564,64.66523,1,1,12.067848,3.0513024,1,1
56.935787,64.72246,1,1,10.176031,2.1964574,1,1
56.349728,65.55332,1,1,11.038818,3.1469429,1,1
56.59384,65.0761,1,1,10.855996,2.9404662,1,1
56.13888,65.04633,1,1,10.59728,2.9069304,1,1
56.95529,65.31816,1,1,12.910479,4.1833024,1,1
56.504215,65.85444,1,1,8.53175,3.257768,1,1
56.67186,64.840546,1,1,8.056042,2.1348302,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.22057,65.25909,1,1,9.138613,2.6645727,1,1
55.950848,65.68578,1,1,9.922913,3.091364,1,1
56.220577,65.22774,1,1,7.366415,2.5121434,1,1
56.067406,64.65673,1,1,10.166739,2.418749,1,1
56.62136,65.12085,1,1,9.347812,2.8811958,1,1
56.392624,65.02591,1,1,11.678616,3.7753701,1,1
56.44358,65.59329,1,1,11.371854,3.5559623,1,1
56.460735,65.34119,1,1,8.876549,2.5364382,1,1
55.547493,65.303085,1,1,10.033048,2.808445,1,1
56.92312,65.5728,1,1,9.3317375,2.9746873,1,1
57.045506,64.718925,1,1,11.8293295,2.922713,1,1
-1024.0,65.455315,0,1,-1024.0,3.8011231,0,1
56.21287,65.09224,1,1,10.443705,2.547446,1,1
56.645283,64.90847,1,1,8.844052,2.283028,1,1
-1024.0,-1024.0,0,0,-9.700306,4.2399926,2,1
56.155643,65.311485,1,1,11.270131,3.7115784,1,1
56.679268,-1024.0,1,0,12.110428,1.3332617,1,1
56.855114,65.20953,1,1,11.250729,3.3126976,1,1
56.637047,64.36616,1,1,10.071471,1.9402696,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.888435,64.51194,1,1,10.995884,2.270703,1,1
56.72933,65.10094,1,1,10.789155,3.2459667,1,1
55.965366,65.38935,1,1,7.7686744,2.6834655,1,1
56.100773,64.85689,1,1,9.329952,2.1953278,1,1
56.799843,65.52345,1,1,11.636103,3.5871437,1,1
56.76736,65.46431,1,1,9.480519,2.796775,1,1
56.434284,64.99758,1,1,11.76191,3.7721438,1,1
56.852036,65.294235,1,1,10.000885,2.654893,1,1
56.559258,65.08338,1,1,10.518098,2.5948899,1,1
56.771595,64.62661,1,1,11.732535,3.1395044,1,1
56.962112,65.23214,1,1,10.518131,2.6947224,1,1
56.066597,65.17155,1,1,10.622774,3.1169834,1,1
56.84431,65.69581,1,1,11.368752,3.4317746,1,1
56.26419,65.32991,1,1,10.648456,2.812101,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.53029,64.75626,1,1,11.481111,2.9585993,1,1
-1024.0,-1024.0,0,0,-10.512879,3.4512022,2,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-7.362154,-1024.0,2,0
56.340923,64.77181,1,1,9.94539,2.2897186,1,1
56.095642,65.19962,1,1,9.088149,2.5545523,1,1
56.006565,65.21349,1,1,9.968878,2.3784595,1,1
56.5732,65.11075,1,1,10.747889,2.662749,1,1
56.175182,65.48274,1,1,10.3735895,3.0751948,1,1
56.75936,65.10978,1,1,8.74529,2.394624,1,1
56.420372,65.39938,1,1,10.913083,3.2682676,1,1
56.39634,65.39533,1,1,9.564659,2.7380424,1,1
55.798775,64.85913,1,1,8.990024,2.2503703,1,1
56.254944,65.53103,1,1,11.472893,4.0744977,1,1
56.335594,65.19224,1,1,9.684321,2.5507984,1,1
56.20134,65.22524,1,1,11.630378,3.9553843,1,1
56.50908,65.483574,1,1,11.728022,4.008604,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.350014,65.09086,1,1,10.666265,2.8205721,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.62273,65.34983,1,1,9.633935,2.8966713,1,1
56.45605,64.86087,1,1,9.574509,2.3515005,1,1
56.330433,64.84195,1,1,8.532032,1.9768236,1,1
56.477093,65.76827,1,1,10.338271,3.2032921,1,1
56.2275,65.73457,1,1,10.312949,3.1524944,1,1
57.1873,65.128914,1,1,10.834673,2.7061296,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.76452,65.30103,1,1,11.828109,4.060924,1,1
56.69682,65.17024,1,1,11.793308,3.5021305,1,1
56.043217,64.61632,1,1,11.5055485,3.6156535,1,1
56.9206,65.176895,1,1,9.466132,2.6762657,1,1
56.660957,64.96199,1,1,11.006044,2.801593,1,1
56.657017,65.24787,1,1,7.9476633,2.5434177,1,1
-1024.0,-1024.0,0,0,-10.256077,3.8950627,2,1
-1024.0,-1024.0,0,0,11.999072,4.840833,1,1
-1024.0,-1024.0,0,0,-9.944626,3.7584226,2,1
56.044296,64.98253,1,1,9.416526,2.3070369,1,1
56.281033,65.13655,1,1,10.187911,2.5275018,1,1
56.756145,64.7037,1,1,11.845205,3.0789251,1,1
56.202003,65.04592,1,1,11.474366,3.5427437,1,1
56.43451,64.82741,1,1,9.7713995,2.1422107,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.207245,64.54743,1,1,12.151328,2.8985906,1,1
56.3219,65.00654,1,1,11.480058,3.1427267,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.314693,64.91135,1,1,10.719139,2.6022615,1,1
56.48684,65.03113,1,1,8.826878,2.4426243,1,1
56.401676,65.00065,1,1,8.1202135,2.4360013,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.466156,64.949974,1,1,10.616156,2.326432,1,1
56.863655,65.211525,1,1,9.854539,2.756306,1,1
56.30638,65.23513,1,1,11.042072,2.6296248,1,1
57.014618,65.66043,1,1,11.426685,3.4704056,1,1
56.467358,64.654686,1,1,10.260448,2.188329,1,1
55.929214,65.48034,1,1,11.171317,3.938912,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.50628,65.22241,1,1,10.939745,2.6829712,1,1
56.27742,65.7093,1,1,9.982184,2.9805684,1,1
56.39437,65.272995,1,1,10.950102,3.2916176,1,1
-1024.0,-1024.0,0,0,-10.65868,3.192362,2,1
56.31278,65.422485,1,1,10.188934,2.6371782,1,1
-1024.0,-1024.0,0,0,11.364407,4.535987,1,1
56.781357,65.415215,1,1,11.994713,3.9642506,1,1
56.357933,64.863556,1,1,10.586645,2.402043,1,1
56.773174,64.74853,1,1,11.154643,2.5276854,1,1
56.17884,65.03553,1,1,11.645755,3.8740692,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.418224,64.69677,1,1,7.881003,2.0742223,1,1
56.648785,65.70211,1,1,9.425757,2.9971197,1,1
56.303165,65.24723,1,1,10.465861,2.5162284,1,1
56.76421,65.26437,1,1,11.305797,3.0883791,1,1
56.383865,65.41703,1,1,11.498019,4.1386614,1,1
56.9208,65.203926,1,1,8.391578,2.544842,1,1
56.779186,65.3336,1,1,11.197793,3.2588463,1,1
56.55392,65.53901,1,1,11.304744,3.4977152,1,1
56.44078,64.894875,1,1,11.12744,2.8450954,1,1
55.821476,65.48814,1,1,11.061988,4.0895624,1,1
56.676907,64.95786,1,1,11.352068,3.1150966,1,1
-1024.0,-1024.0,0,0,-17.171219,-1024.0,3,0
57.119617,65.22961,1,1,11.365789,2.6288764,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.544125,65.41844,1,1,9.920228,2.5857232,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.147694,65.56852,1,1,11.5794,3.3143954,1,1
57.236786,64.86788,1,1,9.586278,2.2478375,1,1
56.18161,65.09446,1,1,10.564879,2.759027,1,1
56.19564,64.839386,1,1,8.129908,2.194631,1,1
56.346485,65.38797,1,1,7.7829757,2.526425,1,1
56.355465,65.09391,1,1,8.933556,2.431032,1,1
56.56645,65.13833,1,1,9.948073,2.5953076,1,1
56.361973,65.30809,1,1,7.69336,2.5597553,1,1
56.48214,65.00284,1,1,11.414143,3.3404644,1,1
56.281815,65.245605,1,1,10.092039,2.8523314,1,1
56.5237,64.81794,1,1,10.142308,2.3470929,1,1
-1024.0,-1024.0,0,0,11.292427,4.7355976,1,1
-1024.0,-1024.0,0,0,-1024.0,9.282952,0,1
56.79497,65.32179,1,1,11.032044,2.9470134,1,1
56.358463,64.85244,1,1,7.835228,2.219445,1,1
56.16356,65.51407,1,1,10.05404,3.0252776,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.507446,65.553856,1,1,11.513297,3.7602513,1,1
57.42497,65.228424,1,1,11.132583,3.0594237,1,1
57.120644,65.333336,1,1,10.697944,2.6447053,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.582096,65.04926,1,1,11.692273,3.5252442,1,1
56.629887,64.97522,1,1,8.6074915,2.375493,1,1
56.187134,64.91472,1,1,10.393104,2.382839,1,1
56.188126,64.83601,1,1,11.349517,3.0489783,1,1
56.342083,65.26694,1,1,10.462352,2.6726818,1,1
-1024.0,-1024.0,0,0,-9.937377,3.2930367,2,1
56.56336,64.85015,1,1,11.536922,3.1344516,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.792683,65.457825,1,1,11.872603,3.3400657,1,1
56.58821,65.6392,1,1,10.421613,2.8669915,1,1
56.00915,65.40983,1,1,10.31723,2.8799567,1,1
56.260017,65.058556,1,1,11.090118,3.1760674,1,1
56.56337,65.103836,1,1,8.264158,2.5154853,1,1
56.80056,64.84837,1,1,10.937626,2.5171309,1,1
56.364548,65.08482,1,1,11.758732,3.8820977,1,1
56.868473,65.29091,1,1,8.227262,2.7633839,1,1
57.12369,65.22872,1,1,10.002525,2.5488076,1,1
56.654747,65.48735,1,1,11.465615,3.5638287,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.485363,65.31687,1,1,11.25023,3.389434,1,1
-1024.0,64.63948,0,1,14.035786,3.8771138,1,1
55.969368,64.91788,1,1,11.259189,3.5241978,1,1
-1024.0,-1024.0,0,0,2.6725333,4.1545277,1,1
56.870224,65.75806,1,1,8.998125,3.123765,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.901493,65.50995,1,1,10.626877,2.8954601,1,1
56.58057,65.69334,1,1,11.590443,4.0551558,1,1
56.118896,65.06973,1,1,8.163106,2.278586,1,1
56.47084,64.50238,1,1,11.810252,3.160751,1,1
-1024.0,-1024.0,0,0,17.730349,-1024.0,1,0
56.751858,65.051125,1,1,12.058351,3.5641146,1,1
56.878937,65.357475,1,1,8.835525,2.626212,1,1
56.261692,65.01737,1,1,8.49444,2.362353,1,1
56.870975,65.27118,1,1,11.784492,3.3435388,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.682262,65.30549,1,1,8.582444,2.6188684,1,1
56.908363,64.31376,1,1,10.96382,2.374327,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.48926,64.97092,1,1,10.4568,2.4873044,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.760616,65.41487,1,1,8.869258,2.8148625,1,1
56.46197,64.96182,1,1,10.620208,2.777616,1,1
56.557976,65.12164,1,1,11.378931,3.1613283,1,1
56.80706,65.04248,1,1,11.503926,3.129233,1,1
-1024.0,-1024.0,0,0,-1024.0,6.446259,0,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.914677,64.80058,1,1,9.158666,2.4918993,1,1
56.326378,65.27302,1,1,8.16256,2.5478714,1,1
56.244106,65.839775,1,1,9.566514,3.4886887,1,1
56.731644,65.483795,1,1,11.925001,4.1588945,1,1
56.10878,65.039795,1,1,11.374392,3.1948953,1,1
56.31152,65.45145,1,1,9.121494,2.845564,1,1
56.336987,65.33529,1,1,11.256789,3.5329497,1,1
56.768993,64.54661,1,1,11.397349,2.7979684,1,1
56.910225,64.66319,1,1,11.408198,2.5947142,1,1
56.724133,65.25284,1,1,10.112862,2.7512777,1,1
56.78284,65.22502,1,1,12.03264,3.5116165,1,1
56.930683,65.25771,1,1,10.510809,2.7379055,1,1
56.559456,65.2353,1,1,11.968387,3.8953185,1,1
56.471146,64.84054,1,1,9.352367,2.3042142,1,1
56.25867,65.348404,1,1,9.84733,2.5618303,1,1
56.25694,65.06127,1,1,8.483273,2.544149,1,1
57.090233,-1024.0,1,0,12.8427925,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,3.685534,0,1
56.425148,64.99023,1,1,11.836244,3.3293216,1,1
56.348217,64.74629,1,1,10.086295,2.325106,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.003117,65.50522,1,1,10.935103,3.631477,1,1
56.1958,65.209366,1,1,9.951175,2.6888528,1,1
56.201603,65.36886,1,1,9.062921,2.6179624,1,1
56.66572,65.41805,1,1,8.411658,2.5495625,1,1
57.672462,65.30181,1,1,8.936138,2.7097628,1,1
56.3019,64.97948,1,1,9.801852,2.3672497,1,1
56.48401,64.84917,1,1,11.353134,2.8851595,1,1
56.539864,65.17648,1,1,11.110651,2.7874851,1,1
-1024.0,-1024.0,0,0,-1024.0,3.9726794,0,1
56.38003,65.143555,1,1,10.766748,2.50646,1,1
56.01753,65.634315,1,1,10.960102,3.796766,1,1
56.527782,65.01738,1,1,10.397724,2.5299218,1,1
56.96633,64.62658,1,1,11.280019,2.7450712,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
55.654278,65.21007,1,1,10.086903,2.674011,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,12.781943,3.7582614,1,1
-1024.0,-1024.0,0,0,10.125194,3.859949,1,1
57.476624,65.22141,1,1,12.582136,3.8757567,1,1
56.521965,65.263596,1,1,8.882624,2.6004899,1,1
56.225582,65.19262,1,1,11.347825,3.7521462,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.12598,65.615,1,1,10.641556,2.806431,1,1
56.60782,65.15005,1,1,10.600272,2.7462249,1,1
56.193127,64.98835,1,1,9.568869,2.3757868,1,1
56.944485,65.23526,1,1,12.094649,3.8370447,1,1
56.55362,65.417915,1,1,10.926769,3.261571,1,1
-1024.0,-1024.0,0,0,-1024.0,5.6905413,0,1
56.239304,64.66816,1,1,8.79197,2.203501,1,1
57.280087,64.50763,1,1,9.033347,2.032751,1,1
57.183918,65.30669,1,1,9.356476,2.6359303,1,1
56.5244,65.61212,1,1,10.571868,2.9072547,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.561028,65.48092,1,1,10.986695,3.4109526,1,1
56.857033,64.57114,1,1,11.830668,3.37563,1,1
56.74908,81.80326,1,3,12.498538,4.1678987,1,1
55.96747,64.64429,1,1,8.857048,2.1469676,1,1
57.117165,64.966255,1,1,7.8191743,2.3143668,1,1
56.28645,65.38883,1,1,10.044688,2.7750752,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.30978,65.44518,1,1,7.7796464,2.6862993,1,1
-1024.0,-1024.0,0,0,-1024.0,5.27503,0,1
56.50364,65.76568,1,1,11.603093,4.1428003,1,1
56.28381,64.878235,1,1,11.659806,3.4543219,1,1
-1024.0,-1024.0,0,0,10.884165,3.0275044,1,1
56.55764,64.80358,1,1,9.262315,2.5332463,1,1
56.13587,64.92816,1,1,10.714793,2.5235512,1,1
56.454754,65.050354,1,1,9.757959,2.5141003,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.4582,65.13418,1,1,8.562389,2.6043444,1,1
56.27407,65.147446,1,1,10.044914,2.8675182,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.271133,65.03828,1,1,10.860821,2.771826,1,1
56.256447,64.55217,1,1,8.145875,1.8963469,1,1
55.98021,64.789215,1,1,9.617531,2.053295,1,1
56.367004,65.35322,1,1,9.1483345,2.8328094,1,1
-1024.0,-1024.0,0,0,-1024.0,2.794728,0,1
56.861534,65.96442,1,1,12.279447,4.1796813,1,1
56.728634,65.10372,1,1,11.342429,3.1546087,1,1
56.31226,64.86668,1,1,11.228554,3.0477223,1,1
57.37476,65.638664,1,1,12.305323,3.840012,1,1
56.62827,65.17769,1,1,9.100618,2.536337,1,1
57.303814,65.155304,1,1,8.616863,2.4593568,1,1
56.45497,65.10209,1,1,8.00004,2.4455554,1,1
56.311882,65.11754,1,1,11.445451,3.3325706,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.34497,65.35126,1,1,11.535218,3.3223495,1,1
56.432056,65.316086,1,1,8.3845005,2.523199,1,1
56.303696,65.615295,1,1,11.149068,3.5644538,1,1
56.162537,65.94644,1,1,8.850383,3.3383281,1,1
56.78974,65.29812,1,1,11.914298,3.6523814,1,1
57.026386,64.87065,1,1,10.923797,2.6290855,1,1
57.12569,64.61642,1,1,11.535408,2.3036885,1,1
57.113773,-72.760284,1,3,8.882002,2.3148122,1,1
56.606438,64.64459,1,1,10.442072,2.3171408,1,1
56.544785,65.18043,1,1,7.6507754,2.537902,1,1
56.430714,65.33104,1,1,8.08758,3.0241349,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.583733,65.46679,1,1,9.993478,2.8588638,1,1
56.72986,65.00364,1,1,11.856434,3.7341502,1,1
56.309956,65.64399,1,1,10.244509,3.0012836,1,1
56.034943,65.0509,1,1,9.643207,2.388298,1,1
56.783062,64.69119,1,1,11.598086,2.607398,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.817944,65.616554,1,1,11.868733,3.9876149,1,1
56.214252,65.61405,1,1,11.13622,3.9709344,1,1
56.441334,65.328,1,1,11.77052,3.9464862,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.77763,65.19176,1,1,8.85931,2.687415,1,1
56.2136,65.1159,1,1,11.018021,3.2418163,1,1
56.53559,65.410866,1,1,8.190043,2.6734502,1,1
56.67877,65.60339,1,1,11.505599,4.0203195,1,1
56.740265,64.772415,1,1,11.782005,3.068737,1,1
56.04883,65.0647,1,1,7.873958,2.5420942,1,1
56.429726,-1024.0,1,0,11.114914,-1024.0,1,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.70147,65.75617,1,1,11.750281,3.988678,1,1
55.97879,64.90939,1,1,7.920421,2.1637132,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.50685,64.83773,1,1,10.876305,2.6304216,1,1
56.59799,65.291534,1,1,11.677505,3.6075654,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.896282,65.31333,1,1,11.749182,3.6573162,1,1
57.19271,65.59559,1,1,12.855677,4.146512,1,1
56.690792,65.25054,1,1,8.173091,2.617747,1,1
-1024.0,-1024.0,0,0,-1024.0,5.962639,0,1
56.541943,64.897095,1,1,11.386943,2.7190287,1,1
56.311962,65.3385,1,1,10.183073,2.752133,1,1
56.71853,65.5376,1,1,10.701542,3.1406796,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
57.436565,65.52264,1,1,9.881697,3.0906887,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.548008,64.880745,1,1,8.192532,2.291874,1,1
56.274822,65.3887,1,1,11.34567,3.9277024,1,1
56.29585,65.10675,1,1,10.655855,2.8575528,1,1
56.16205,65.15608,1,1,8.950207,2.4302483,1,1
56.31614,65.30291,1,1,11.132452,3.4080074,1,1
56.89491,65.02238,1,1,11.222373,2.7817216,1,1
56.405514,65.20883,1,1,11.41355,3.583845,1,1
56.598854,64.93614,1,1,11.308914,3.331219,1,1
56.124496,65.09134,1,1,9.728467,2.7876842,1,1
55.90225,65.24893,1,1,10.448213,2.8916206,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.752277,65.06356,1,1,11.260172,2.9617178,1,1
56.446823,65.32843,1,1,11.739686,3.7955549,1,1
-1024.0,-1024.0,0,0,-1024.0,-1024.0,0,0
56.885723,64.89131,1,1,9.478142,2.2406247,1,1
